rec_id,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,age,phone_number,soc_sec_id,blocking_number
32860,madison,young,9,foskett street,,thirroul,2622,qld,19040218,27,03 28122627,6277473,0
6020,keelin,foley,5,lambrigg street,,brighton east,3095,sa,19040430,27,08 74116010,4402331,1
40400,zach,russell,147,osburn drive,pineview,templestowe,4132,nsw,19150901,30,04 33502517,4810448,2
36761,nathan,hastwell,1,barwon street,,canberra city,2072,qld,19260125,28,02 01425761,3913201,7
34810,cooper,turner,133,holland street,,maroubra junction,4812,nsw,19940119,,07 85646703,4273638,1
22600,chase,kosmidis,31,abbott close,,goonellabah,3032,nsw,19700604,26,07 15593897,2432512,3
3771,william,peters,147,medley street,,carrum,4871,tas,,92,08 30985574,6830769,5
34711,cameron,stiles,1,taronga place,oranz,baulkham hills,4164,vic,19811208,25,,8150374,6
11900,zali,mcculloch,308,hopetoun circuit,,echuca,2132,wa,19470416,,08 02393437,1429567,3
10250,ethan,baker,20,ruwoldt place,,casula,2033,sa,19780429,29,07 62309684,5701427,9
22870,logan,gleeson,65,wattle street,locn 5122,wongabel,2440,nsw,19200930,34,03 29127112,9477393,8
5041,alexander,ashby,65,la perouse street,,belrose,2600,qld,19280824,30,07 75370605,8446128,8
35050,katharine,bulfin,11,bramston street,ballinderry,mckenzie creek,4207,,,23,03 46479437,9169375,6
22700,madeline,tremlett,1,mackennal street,north star caravn park,wembley,4556,nsw,19950227,,08 12814748,6499009,9
33840,molly,rees,16,mcmillan crescent,,manly,3137,vic,19440110,33,02 41577601,7831936,8
33200,sophie,townley,45,belconnen way,,ferntree gully,3081,nsw,19731211,30,03 11870264,2431445,6
42750,reece,naylor,12,sulman place,lakeshore medical centre,port augusta,3165,,19900525,30,08 98504448,8038561,1
26980,cheree,lehman,6,grote place,brooklyn,white gum valley,4814,qld,19160613,29,07 64872004,7162456,4
1910,matilda,preiss,3,burkitt street,,estella,4156,nsw,19100112,30,02 63450052,5354622,6
36211,rubie,price,9,alroy circuit,,black rock,3189,vic,19040408,32,07 70775377,3503394,3
42810,katelin,cox,161,mcbryde crescent,,blackburn,2207,qld,19180916,26,07 09719789,4881500,0
240,joshua,quintal,20,o'sullivan street,,doncaster east,3818,nsw,19620531,28,02 31590819,7137825,4
14061,isabelle,barry,44,champ place,,werrington,4280,nsw,19380110,31,,6138866,6
35141,brodee,stuart,20,metcalfe street,,golden square,3204,vic,19920516,26,08 74073407,8026908,7
31380,sean,raymond,5,carrington street,riverside,kojonup,3677,qld,19950520,40,02 18749775,8692655,8
18021,dayna,farrow,4,drysdale circuit,st helens' consulting suites,kirrwwee,3023,qld,19041214,21,08 05973949,7334703,4
30791,jacofb,cross,19,vest place,,botany,2154,vic,19100101,31,04 60733992,4502543,7
19700,mia,mckerney,57,,,austins ferry,4811,qld,19260308,30,04 20669559,5988003,4
23521,alessandria,,17,fellows street,st ann's rest home,sunshine,3429,nsw,19900514,,04 53723959,6202293,0
37521,sofia,bridges,1260,newman morris circuit,,knoxfield,4007,qld,,30,03 37144151,7529003,7
32480,zachary,burk,19,dumaresq street,karinda,san remo,2019,nsw,19560409,37,08 36386216,9950762,7
16290,sarah,hallett,32,boronia drive,,osborne,6008,sa,19531003,41,04 35509876,4994719,2
14940,amber,lowe,48,wearing street,,yangebup,4069,qld,19101210,38,02 49932717,8936882,2
39091,nikita,rosendale,4,tucana street,,peakhurst,5125,sz,19000326,31,04 77925714,7859952,3
49401,,randall,41,,cambrai vlge,mentone,6716,qld,19921229,27,03 77746518,9188719,7
43280,amelie,onley,15,lynd place,,bray park,6721,nsw,19350418,30,07 54406687,3693087,2
21460,juliana,kennewell,40,nicklin crescent,,dandenong north,2171,,19510316,,07 90979195,7444387,3
4200,alice,thompson,24,shumack street,,moonee ponds,0880,nsw,19611214,38,08 63452903,9806406,5
22650,ben,tran,11,endeavour street,lilydale,hawthorn east,2150,sa,19870615,34,04 65520885,2023815,8
17251,heather,bourne,31,vagabond crescent,,new lambton,5242,qld,19311201,32,04 83345432,3367745,6
31310,esme,ricabo,78,stenhouse close,,oakford,2121,nsw,19281016,31,02 43804133,7105780,6
21061,jordan,paech,17,belconnen way,,craigmore,2234,nsw,19620502,27,07 49688954,6669755,9
15751,kyle,csh,3,hourigan place,,julia creek,2193,,19030809,26,03 91163556,7809297,3
16461,jayden,saunders,71,sulman place,,warrnambool,4123,,19220219,30,03 41343153,2367210,6
41911,kristen,brooke,97,scoble place,te whare,werriybee,2250,nsw,,29,04 30589682,5300346,1
41301,emiily,larcombe,110,strickland crescent,,southport,4280,nsw,19261115,25,07 07080778,4228641,5
47521,kelsey,prior,13,hadleigh circuit,,figtree,5033,wa,19630830,22,08 15425022,6060486,0
32411,nell,featherstone,8,lindwall place,ebony's retreat,st maryx,2284,sa,19490416,37,03 33426595,9839970,8
12040,joshua,simon,102,william webb drive,,noble park,4184,vic,19100710,25,04 77975301,2575554,8
49001,irene,higgins,35,tenison-woods circuit,,coolum beach,3741,qld,19950601,36,04 77013636,5590460,9
10910,jemma,whitney,502,brache place,,forestville,2753,,19780209,32,02 50469580,6194543,3
29571,erin,saliba,16,kilburn close,alan walker vlge,batehaven,6166,qld,,31,02 74833864,9965183,2
37390,robert,stopp,10,cumpston place,flt 3,woy woy,2399,nsw,19270310,,02 20313447,6699697,6
47300,adam,good,42,amagula avenue,,hemmant,5062,qld,19281219,20,02 44739991,2134611,7
29150,lucy,zieke,51,shenton crescent,,coolamon,4405,qld,19531019,,07 17923019,7812397,0
44371,brooke,mansinvh,5,simpson street,,benowa,4650,vic,19450317,20,07 45193533,2748595,2
35640,bryce,spadavecchia,29,nambir court,,wangaratta,3802,nsw,19620217,34,08 84308953,1266272,1
33080,michael,twomey,60,david street,glenlands street,logie brae,6060,vic,19411225,35,08 49223072,4333133,4
18720,sebastian,phillis,31,archibald street,,yackandandah,3805,vic,19410328,33,02 16737022,9002275,6
731,isobl,scalzi,65,deloraine street,heathglen village,glendenning,3683,vic,19880907,,07 95940613,3706703,1
9430,jessica,attard,8,hedland circuit,hilton,essendon,2211,qld,19300106,34,,7839935,3
23380,kye,manwaring,22,galvin place,hillhaven,eudlo,4650,nsw,19121023,32,,4090696,7
471,nicholas,majstorovic,31,clarkson street,,bassendean,3040,wa,19361222,25,07 97473617,9298864,5
31600,elton,mcclintock,50,chewings street,,mitcham,3960,wa,19180821,,07 91163943,9696311,9
24870,jackson,wilson,42,erldunda circuit,,alice river,2333,nsw,19741221,24,02 90547591,8097448,5
6280,ewan,bach,266,,,grindelwald,4305,sa,19110321,21,07 70158822,8411690,0
14500,warrick,wojcik,,james street,fairview,yagoona,3289,nt,19511218,33,07 45235461,1420048,3
24241,katelyn,patria,18,heard street,,kingsford,2582,nsw,19180224,,07 64174672,6619731,5
14910,benjamin,dempsey,7,beattie crescent,vaucluse garden,eaton,6159,nsw,19480219,30,03 77571669,9698980,9
13590,michael,agapito,26,cobar place,,springwood,3465,nsw,19870501,33,02 55138505,6203925,4
2401,chloe,bray,,conder street,coolawin,ocean vista,2444,vic,19160629,31,04 86610216,1778825,4
1680,cain,taylor,7,hurry place,,wollongong,2518,nsw,19480920,,04 83936500,8670740,2
42411,ashleigh,larkins,60,ramsay place,hadens ck,melton south,5092,nsw,19540328,30,04 58894153,6194437,9
36641,georgia,cavanagh,66,,jabiru,chirnside park,4178,nsw,,37,04 66652301,1104992,1
29040,michael,sproal,78,lyall crescent,minnawarra farm,eagleby,2259,,19881105,25,02 68104779,9395295,4
6951,shelby,prinxe,150,summerville crescent,ford house,five dock,2250,qld,19951216,,08 74906746,8112693,6
46541,ethan,roe,60,o'halloran circuit,,riverview,2259,nsw,19141030,,02 73392767,4327334,3
32940,,vardon,32,badgery street,kookabah,montrose,3138,vic,19330225,,08 21805387,2505452,6
7370,jye,turner,51,eyre street,willow bank,boort,3058,qld,19050817,30,08 74770209,2340086,2
7580,brianna,,163,sampson close,,old toongabbie,4870,qld,19710809,24,07 88093902,4440506,6
47311,philp,smith,6,le gallienne street,,erskine park,3765,wa,19360412,30,04 56231522,3710930,2
1460,aleisha,massie,1,ranken place,mendos park,deception bay,2533,,19230220,31,03 55524248,4528895,4
28190,ned,mccarthy,4,ryrie street,,fountain gate,2480,qld,,27,03 71354738,6316099,8
33391,caleb,shaw,30,simson place,,cooee,2121,qld,19640124,30,07 42500205,9452870,8
30900,jinni,hocking,62,newman crescent,byangee,avalon,6026,vic,19371107,32,04 19172901,1372527,8
15021,josh,stubbs,1,totterdell street,unt 3,woolooware,2147,vic,19440804,21,,8124901,3
39130,jack,charlesworth,80,golden grove,wylandra est,colac,5333,wa,19491218,,07 58844663,3570225,4
29940,nicholas,harrison,62,chuculba crescent,,everton park,4104,vic,19720809,31,07 01458031,5306450,1
49180,lachlan,kantilaftas,11,hansen circuit,pinetops,victoria point,6111,wa,19701123,32,02 60958792,3735651,4
48990,jamie,nurton,28,howitt street,,dubbo,2650,nsw,,20,02 09915107,7723531,1
12300,georgia,sumner,,carnegie crescent,,sylvania,4570,nsw,19201101,28,08 29324729,2746013,3
23061,kiera,hildirch,30,pedder street,valentia,buderim,4053,nsw,19400419,34,03 52606294,1336317,4
4650,bethany,ebeling,1,caley crescent,,,2016,qld,19810222,28,08 82687149,1530560,9
44771,brooklyn,hassan,64,cubillo crescent,advncetown van park,mount gravatt,0830,nsw,19620428,92,04 75945982,9212793,2
25431,sarha,madzia,38,sproule circuit,,marsfield,2018,vic,19870218,,08 30005950,2631981,0
29031,emiily,,55,wattle street,,kelvin grove,3136,qld,19500704,,03 81592476,2272278,5
5521,meg,hughes,19,gawler crescent,house 1,inverell,3058,,19090324,26,08 40330745,1297731,9
25321,keeley,marcoionni,60,majura avenue,,penshurst,3072,nsw,,23,08 61887578,4090763,6
1301,maddison,la ttouf,43,freney place,,benowa,2870,nsw,19180816,27,08 60693180,8915489,6
27711,emiily,dawson-ryan,22,abercrombie circuit,,mawson lakes,2627,sa,19400330,32,07 64460436,5895949,4
49940,cooper,pavlich,6,bingley crescent,st john's campus,fisher,4105,,19860429,32,07 71190370,5304060,1
44070,caitlin,playford,11,bettington circuit,,orange,3950,nsw,,30,02 33328795,5717460,6
38831,tiana,hill,,mueller street,,glenwod,3150,sa,19841008,35,04 46501192,3889287,5
45390,elizabeth,spencer,7,temperley street,tourist park,rappville,2096,nsw,19270505,32,04 22562854,7838289,3
20761,thomas,woolf,3,lexcen avenue,nalya,maroubra,5540,,19530408,34,04 07547066,4998040,9
3651,christopher,tregus,39,fristrom crescent,masonic retirement village,lismire,4350,nsw,,32,07 26418071,1395315,1
39380,kayla,pinch,6,rowe place,alloway,ainslie,2580,wa,19600823,31,02 25832843,9998137,3
49000,irene,higgins,35,tenison-woods circuit,,coolum beach,3741,qld,19950601,36,04 77103636,5590460,9
6511,lucie,bache,69,,,hoxton park,2580,vic,19780803,,08 71883350,7625927,3
14620,ava,oberthur,317,ellerston avenue,,biggera waters,4065,vic,19580910,31,04 35095046,4185696,5
22861,jemma,smith,16,chappell street,,keperra,3301,qld,19580730,29,08 30563284,3294336,9
1950,dylan,dand,19,giles street,,emerton,2323,sa,19300423,39,07 73371625,5242085,5
17241,alisa,collijs,44,conner close,,werribee,3150,nsw,19670701,23,08 08057494,7696534,0
44660,leo,braunack,33,pandanus street,wantana merino stud,leichhardt,7010,,19020727,28,04 60171505,5737420,8
48511,jack,robinsoj,295,cadell street,,hawthorn east,3104,nsw,19660729,36,07 60696788,2973005,1
9681,zazk,harding,21,,elderslie street,kingston,2640,tas,19020510,31,08 55675253,7708107,5
6671,samuel,hayward,23,woollum place,north bannister,elanora heights,4710,,19520417,32,04 11090053,3216504,0
33830,grace,phillips,30,mules place,warumbui,coorparoo,2044,nsw,19721226,29,04 88068966,9978528,9
15450,nathan,,90,haddon street,,castle hill,2154,,19441210,36,07 10976968,8090329,5
49570,dante,charles,94,vonwiller crescent,,lower plenty,3551,vic,19730711,27,07 17372804,3644472,2
9021,naomi,harvey,44,ratcliffe crescent,,burleigh heads,7004,,,32,03 49153706,8561251,1
32170,shenae,tonkin-smith,13,boldrewood street,,casula,4811,nsw,19740908,26,02 83594363,3327617,5
30040,izaac,mobbs,6,pambula street,hyland park,macquarie fields,2760,,,,02 16900933,6944142,5
46830,tahlia,blieschke,6,must circuit,,orange,4825,qld,19780110,32,02 47052077,8957039,8
32490,indyana,sweetser,374,,,yarrowitch,3191,,19611109,19,07 05248003,4059239,6
4381,dylan,mugridge,11,canopus crescent,,coolum beach,6071,vic,19670401,24,,3863360,1
33520,paige,naso,40,mataranka street,,marsfield,2125,nsw,19880421,,04 25765442,8407141,3
12911,tara,swails,,freehill street,,bundoora,2110,nsw,19630115,28,08 86210800,6547220,9
46401,jayden,stratos,12,place lawlor,,oak flats,2015,qld,,,,8481860,8
15761,john,bourke,196,scottsdale street,,moorooka,3039,vic,19550133,29,04 84898764,4031297,9
38981,samuel,wilson,103,raphael close,,osborne park,2026,wa,19780729,34,08 59718819,1608898,6
22380,rhiannon,oats,6,neumayer street,,hastings,3144,vic,19560415,24,02 14462694,2470675,3
36961,amber,davis,8,trenwith close,,kyabram,5608,nsw,19630701,,04 23204566,5837475,7
47201,dylan,akers,50,amagula avenue,,inverleigh,2151,vic,19820921,25,07 23678493,1984122,4
46271,matthew,astor,1,berghofer court,rosehill,brunswick,2500,qld,19570227,,07 60252327,9691842,4
19020,matthew,yeates,123,castleton crescent,,newtown,2460,,19091224,28,03 93715115,3185686,1
29370,millie,zanon,10,crichton crescent,,caulfield south,2470,,19010908,27,07 61615053,5402231,0
28281,jake,hennessy,9,waller crescent,,currumbin,2615,nss,19720611,,04 91219964,5657010,7
3450,tara,broadfield,43,finn street,site shed rear,north rockhampton,5241,,19050605,,03 49920925,1069047,2
28481,ysobel,park,2,crisp circuit,,acacia gardens,4117,nsw,19601020,32,07 76052312,9953303,0
20361,claudia,imaschew,28,savery street,plaza medical centre,seacombegardens,2152,sa,19700728,28,04 29120166,8333719,6
26851,abbey,edqards,16,minehan place,northern slopes,townsville,4220,nsw,19181219,28,02 93819915,7844478,1
10300,harrison,tibbits,7,yumba avenue,house 3,winston hills,4630,,19781118,,07 69720101,9917262,3
24391,claudia,king,58,giles syreet,,mudgeeraba,6028,nsw,19560409,29,04 87486974,8759885,5
33241,madiwon,gonzalez,38,borrowdale street,farewell,lorne,3400,nsw,19000816,29,07 21801469,9059773,3
11231,chelsea,lanham,34,burkitt street,,padstow,3204,vic,19650714,,03 12539274,1500912,1
26141,sara,novice,11,greenough circuit,,kirribilli,3195,wa,19110507,25,,3403528,7
35760,brody,kairl,41,grote place,,kincumber,2100,sa,19400102,23,07 29276627,9366738,6
30691,bailey,davibs,28,hanretty place,,cheltenham,3185,qld,19950204,27,08 10767653,2135179,9
43000,isabella,nayda,31,bindiri place,,eden park,2429,vic,19650520,36,02 10270212,7119974,3
27891,jessqca,hennessy,5,bertel crescent,misty hills,,7030,nsw,19800618,24,07 81707680,5717850,0
30400,lucas,colbey,73,strickland crescent,bethshean,junee,2230,wa,19730919,29,03 37689656,4285895,8
49511,tara,cutting,6,rubicon street,,bairnsdale,5155,qld,,27,03 09283995,3575553,1
46500,madeline,issell,68,nimbin street,riverside garden,cattai,5114,vic,19170711,30,08 26057678,7300381,6
49530,chelsea,bonfiglio,3,egerton close,cardiff,manly west,3182,vic,19100221,,04 54938385,9686523,5
34701,luam,lamont,15,findon place,,south melbourne,7321,vic,19370214,26,08 42286952,6275661,5
2370,baxter,kemmery,16,malcolm place,,margaret river,3175,nsw,19780101,23,02 14275875,1560166,1
34091,mitchell,williams,3,street randell,,clovelly,2540,qld,19721006,30,03 90862070,5958001,0
35831,jacqueline,white,105,diggles street,oasis resort,dee why,5169,wa,19330321,,02 98793364,5082652,7
39020,harriet,seldmann,51,boake place,molloys wharf,murwillumbah,4697,nsw,19050909,33,03 87303523,6387518,9
14001,eden,langley,18,tregear close,,coober pedy,2122,ntsw,,,04 89323426,3131280,8
38631,robynne,burn,12,dalley crescent,,clarkefield,2526,wa,19230628,29,04 51404494,7924715,4
41750,andrew,littlejohn,601,discovery street,,aspendale gardens,5014,nsw,19441112,24,04 89849455,5508651,9
22100,holly,brown,15,beaurepaire crescent,,st georges basin,3723,vic,19480830,30,02 19715579,8793624,0
4190,deakin,bidhendi,37,huxley place,nindethana cottage,bankstown,4179,tas,19871230,,,3584194,4
43941,casey,doosjen,71,roughsey place,,cambridge park,2041,vic,19381002,25,02 36269207,3876453,7
6481,gianni,ingram,1265,bass garden,the canberra hospital,calwell,7019,vi,19671030,27,04 62033798,3647934,1
15620,sam,niejalke,49,,,mount waverley,6432,qld,19290221,45,04 68824913,7001213,5
36271,julia,sawyer,3,wheeler crescent,,para hills,5147,nsw,19661218,19,07 00507638,5625750,7
461,bailley,fuller,10,brophy street,glenesk,cannonvale,2037,wa,19440410,37,03 12747072,4303439,0
48290,breeanne,pajer,6,hughes place,,box hill,5174,vic,19971119,21,,3950608,4
9231,andie,khan,12,lycett street,,aberfoyle park,2250,qld,19190909,35,04 30139339,8703718,6
14580,lucas,williamson,11,savery street,country acres cara,new norfolk,3934,qld,19430714,30,03 72221225,7994217,0
5410,connor,vu,20,cunningham street,,kapunda,4227,nsw,19880224,22,03 70029768,1024575,7
28771,ewan,,17,currie ceescent,kildrummie,woody point,2570,nsw,19240604,25,03 27277633,5920534,3
30450,kiana,bolton,19,tudor place,,riddells creek,6112,nsw,19610309,30,02 20009774,2211679,5
2451,april,kaul,158,morant circuit,,bonnells bay,4455,wa,19330115,,04 42722078,2515205,1
38730,cooper,rowland,93,britton place,,riverhills,2023,qld,19451027,42,02 09939873,3993655,5
39161,wil,zabo,64,mann place,,new gisborne,3064,sa,19001019,35,08 02621211,2792208,1
39771,luke,golijanin,34,longmore crescent,,dover heights,2100,nss,19370825,,08 19888063,9345900,9
49091,sophie,tobias,183,hopkins street,,chiswick,5172,vic,19780512,21,02 83111831,8460476,2
14081,ellie,lewis,13,hopetoun circuit,,lavingtin,2170,wa,,22,04 33156144,1741585,7
1591,darcze,anderson,196,sternberg crescent,,huntingdale,3150,nsw,19660106,29,02 00625226,3609635,2
17051,connor,schmidt,149,kneeshaw street,ulmarra,carwarp,3000,tas,19140204,25,07 91770471,4796488,0
8111,aneka,dixon,5,louisa lawson crescent,,two wrlls,,vic,,24,07 75614251,2664675,8
27790,charlotte,francis,7,lyndon street,,norman park,2047,wa,19730403,30,02 78307525,8113895,4
37700,jorja,brown,17,edlington street,,manyana,4212,sa,19130604,30,07 96305909,7909341,8
18730,nicholas,betterman,8,maclachlan street,,tamworth,3810,sa,19910203,25,03 61680019,7808073,7
18590,kynan,howard,86,lance hill avenue,lorrha,south gundagai,3020,vic,19210930,38,07 96244476,2621859,3
24091,thomxs,king,37,croton street,pittwater retirement village,brookfield,2350,qld,19160805,29,08 23367328,7888676,7
31860,brandon,vertigan,70,bennelong crescent,gummun place,kangaroo point,3046,nsw,19780117,32,04 35152159,4738284,1
34571,heath,sellick,75,hack street,,wallerawang,4350,qld,19380808,29,07 16144942,8997604,9
6820,zane,dixon,325,stephen street,,st leonards,3085,nsw,19610107,30,02 26293515,5449689,1
48821,montana,ganly,7,bandulla street,,athelstone,3155,vic,19120117,30,02 10296399,6789754,8
11890,toby,kennett,74,sanford place,,glen innes,2340,vic,19461023,33,08 38356042,4888365,0
3441,connor,wright,7,goulburn street,,south yarra,3046,vic,19700414,34,02 62227802,6087123,4
39591,blayke,hanisch,30,castley circuit,,gymea,3478,nsw,19240020,34,07 38502826,7039121,8
13750,isabelle,levison,21,hawkesbury crescent,west bradley,ormeau,2567,vic,19420501,,07 72023117,4261763,8
13960,cassandra,steel,12,vasey crescent,krawarree,red cliffs,5159,sa,19410902,31,02 62758837,6282337,6
26261,,lai,5,tinderry circuit,,magill,2153,qld,19050511,31,,6661403,8
23351,lachlan,silver,32,bertel crescent,,carrum downs,4503,nsw,19240624,41,02 48470762,9634554,3
40430,emma,stubbington,5,cameron street,the sanctuary,newtown,2161,nsw,19371208,21,03 59962352,4595722,5
45011,mitchell,carone,278,mccarten place,,port kennedy,6066,vic,19090720,,03 86249800,2100790,8
44411,sarah,coyle,25,leahy coose,,springvale,2299,wa,19990630,28,08 57018211,6745414,3
35920,emiily,onus,95,namadgi circuit,,birkdale,3058,vic,19101120,35,07 62735349,5793486,4
15441,brodie,minett,,,,greenwell point,4556,vic,19030526,48,,9951847,2
35011,joshua,smyth,74,chuculba crescent,,mermaid waers,4210,sa,19510210,17,08 85563085,8696921,6
12501,sara-louise,holmes,41,musson close,,mount ousley,2129,nsw,19380314,34,03 53524425,5138386,9
32921,joel,smit,31,wilkins street,,hindmarsh west,2131,nsw,19160811,35,08 77607146,9392347,3
11070,jarod,chilcott,56,rayment place,,kearneys spring,4745,qld,19181103,33,03 41422410,9731310,9
17280,skye,leadbeter,19,giliruk crescent,coombe cottage,heidelberg,6009,vic,19160105,35,04 62390159,4759813,9
39940,lewis,payten,,maling place,,kensington,2148,qld,19850228,20,08 22755399,5359577,9
26850,abbey,edwards,16,minehan place,northern slopes,townsville,4220,nsw,19181219,28,02 93819915,7844478,1
42591,chloe,capone,26,ipima street,,narre warren,2430,niw,19501120,24,07 10916249,5753994,1
17230,timothy,marshall,66,dalley crescent,,warrandyte,2820,nsw,19040501,,02 27599473,6045904,1
22770,makenzie,sauerwald,6,,,wollstonecraft,6330,sa,19370210,,02 12770181,3702289,6
12220,liam,gibson,35,bonnor close,consolation creek,balcatta,4305,qld,19500924,30,03 04124093,9704381,7
32870,lia,woods,3,lansell circuit,,mundulla,4170,qld,19050630,30,03 85954981,6878372,6
40601,timothy,matjer,49,mcintyre street,,ararat,4806,qld,19211127,,04 38164763,1442137,8
22681,ethan,lodge,10,jardine street,,warrnambool,2281,nsw,19380818,33,,9207321,2
11921,zachary,richtef,4,antill street,,calamvale,6021,nsw,19651214,30,07 46117928,6653924,2
961,kai,lagden,7,armstrong crescent,,mount st athomas,2904,vic,19400911,37,04 26429593,2631975,2
42250,,young,1,bertel crescent,win tower cnr quay,ferntree gully,3081,,19770422,19,08 78332908,5620285,1
21480,sophie,porteus,261,rubbo crescent,,aitkenvale,4163,tas,19400706,30,04 58988337,4785731,2
10051,joshua,fekee,24,fisk street,,claremont,2290,act,19660307,31,07 60931930,4540953,3
45250,campbell,lenger,35,wilga place,,eden,2439,,19600831,24,03 59274382,5932044,3
16661,hannah,brill,9,aland pace,old buddah lake,seaford,2340,vic,19960527,31,02 24078190,6092272,4
15481,anita,ayton,29,willara close,currawidgen cottage,aspendale,0325,qld,19570417,35,07 69650723,8899352,0
12771,sara,schultz,8,mainwaring rich circuit,,kimberley,3214,wa,,36,02 44019671,8018282,9
47590,benjamin,stevens,36,mount vernon drive,,girrawheen,5162,sa,19611109,,07 75118500,3237113,2
8041,roy,clark,72,scrivener street,,manly west,2284,qld,19350329,36,04 49385528,1420698,0
32451,logan,caris,34,brunswick circuit,,koorlong,4060,nsw,19861026,,02 21226857,9445321,8
31240,holly,young,10,kitchener street,scottish masonic village,st kilda,6014,qld,19500228,,04 62075149,8210077,0
17611,sophie,knipe,168,,,robina,5022,qld,19471130,21,08 50764361,5939862,4
7170,jessica,morgan,367,rankin street,the willows,wynnum north,6701,vic,19140619,,07 54608866,8747354,0
6170,nikita,everett,151,hattersley court,pinnacles caravn park,para vista,2347,vic,19540916,38,02 22175911,6950902,2
18370,kody,uren,38,dickinson street,,millfield,2190,vic,19950430,25,,6777183,7
3720,ned,burgess,9,d'hage court,,glen innes,2135,vic,19750809,,07 82222497,9256493,4
10980,benjamin,smark,20,callister crescent,,box hill north,6026,qld,19061018,26,07 53686564,7711087,0
2101,talia,zeuschner,2,neworra place,lutana,rowville,0870,vic,19001229,38,03 60879601,9310683,1
3721,ned,burgess,9,d'hage court,,glenninnes,2135,vic,19750809,,07 82222497,9256493,4
26540,sophie,auch-schwelk,36,wylly place,nuffield vlge,hazelmere,3162,,19680913,33,04 20394323,8263426,0
23900,katie,andrews,148,birrigai square,,ashfield,2365,vic,19370611,,,1818212,9
30541,bianca,eldridge,5,scarletta street,moline mine,baulkham hills,4164,nsw,19040328,31,03 86242574,3793332,6
37411,talissa,roads,1,drysdale circuit,,scarborough,3070,nsw,19069411,28,03 25585238,7728327,7
44540,mitchell,comelli,57,baldwin drive,,doonside,3400,nsw,19770512,24,,3552358,1
31131,victoria,whatxan,11,chauncy crescent,,balmoral,,wa,19281116,28,02 93639778,5490451,2
38950,lara,dogan,15,bews place,,hebersham,2369,nsw,19101120,,07 66250568,7792154,9
17341,lewis,doherty,10,,mountain view village,flowerpot,3146,nsw,,28,02 24698534,2357475,0
