rec_id,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,age,phone_number,soc_sec_id,blocking_number
3070,holly,mcneel,108,shackell place,,clifton springs,6024,nsw,19230710,37,02 39245238,7950732,7
22110,lucas,hanson,33,metcalfe street,,alberton,2229,vic,19860125,24,07 85774347,4272835,2
3140,lachlan,sampson,36,dent place,parkland villas,dianella,2480,,19370212,29,08 21286192,4861631,8
9340,charlotte,georgi,94,french street,,plympton south,4216,,19060717,24,08 22024318,7427749,3
6390,samuel,sheehan,34,ainslie avenue,,bundaberg,5012,sa,19101230,20,02 60557987,8534220,1
20320,sophie,tulic,2263,cowper street,,malvern,4304,vic,,23,04 37153603,9115438,9
16180,harrison,kinnear,8,bugden avenue,glenray,lower templestowe,3042,,19830611,36,08 39658206,6279383,4
2660,benjamin,stacey,75,hansen circuit,,west beach,3071,sa,19650926,31,07 08205244,6299333,3
19560,,clarke,20,lucy gullett circuit,part sect 231,wondai,4128,,,26,07 38749792,2238858,8
670,james,fabrici,1,burrinjuck crescent,,merlynston,3040,qld,19061030,22,07 95696571,1787608,7
13130,sean,thredgold,7,boddington crescent,,waterview heights,6110,vic,,40,03 02455838,3590062,8
9840,jaiden,hassall,3,wirangu place,,runaway bay,2193,qld,19990519,25,02 88852725,3431143,8
11040,jake,haydon,14,jacoby place,stonyrise,hoppers crossing,2306,nsw,19870118,,03 48180181,2673658,3
19930,samuel,wood,44,vagabond crescent,pine park van,aitkenvale,2533,nt,19620620,16,08 08303920,1995013,7
15030,jack,clarke,35,mcginness street,,wendouree,2409,qld,19091031,,04 44849268,4779603,2
15350,isobel,leaney,26,macrossan crescent,marieka downs,wyoming,5606,,19540706,35,02 82294040,4248090,9
10040,alyssa,emmett,31,paul coe crescent,suriya,ashbury,2478,,19941207,,08 59459405,1293297,1
12560,irene,duffy,8,arthur circle,villa 124 henry kendall bayside,mossman,2445,qld,19680501,30,07 29269428,9611649,2
8210,emiily,phillips,77,de little circuit,,balgowlah,3630,nsw,19880226,,04 58820025,2924589,7
20780,emiily,seaford,4,florence taylor street,mannibadar,caboolture,3871,vic,19730316,23,03 74473141,2208015,7
3210,phoebe,gibson,1,richter close,pine grove,lakes entrance,2529,vic,19280404,,02 86168964,4997149,2
13430,chelsea,,82,marqua place,governor's retirement resort,auchenflower,2440,act,19961022,30,03 08815327,8737643,0
23850,mia,smith,36,flegg crescent,,campsie,2264,sa,,36,04 36279565,9016114,5
2050,jarvis,conry,23,sherbrooke street,happy hills,dandenong north,2112,qld,19600621,34,07 72529520,6928355,4
1220,chloe,fishman,82,daintree crescent,,traralgon,2210,vic,19471024,25,04 25751184,7302206,1
8080,tristan,shaw,71,welsh place,,andergrove,3806,vic,19771225,27,03 15535168,5065833,9
14970,lucas,wuttke,13,condamine street,,marysville,2551,qld,19021209,21,08 55216049,7687822,3
23120,jackson,lee,2,slessor crescent,,wangan,2222,nsw,19770922,25,02 46805902,7536071,6
22920,bailee,davis,3,stace place,,birkenhead,2430,nsw,19170208,18,03 41929254,5751679,5
10300,lochlan,o'rourke,23,tyner street,,berwick,3113,nsw,19340202,30,07 06399254,6850762,8
20720,amy,baker,9003,archibald street,,kirra,3212,sa,19060527,22,04 15446251,8887295,1
14630,adam,brown,1,bugden avenue,,robe,4208,tas,19440704,36,07 54284670,1431161,3
4780,ebony,bellifemini,31,reader court,,mandurah,3128,vic,19580603,34,07 28465209,4478553,3
26020,keely,edwards,12,bettington circuit,,belmont,2110,vic,19490805,31,04 91142574,8847601,2
10180,holly,lawrence,67,mccay place,jillamtong,kuranda,4567,vic,19150325,,04 94371612,5878004,2
18830,thomas,morizzi,3,nealie place,,toowoomba,2370,qld,19250131,23,03 06481908,7412642,3
13730,maria,thai,7,wheeler crescent,,north sydney,5097,nsw,19971104,,07 35823392,3904401,8
23800,ryleh,gilbert,25,bean crescent,,warialda,3280,sa,19270817,,07 16114189,7066510,9
1000,matthew,kriticos,141,,dalmally,hanwood,4121,vic,19971222,32,02 96620225,1305300,5
17430,hannah,brien,24,chuculba crescent,,noble park,3030,tas,19970226,35,02 65159972,3556766,1
21430,asha,ainscough,22,alexandra street,gunnerside,daisy hill,3230,act,19880131,,,4764191,3
22470,bianca,welch,346,yuranigh court,loloma,fairview park,6029,nsw,19700516,24,02 60197395,2205939,7
30,keira,crooks,64,,,duncraig,2486,,19310106,30,03 89924098,4815258,8
4880,sam,carthew,42,bellchambers crescent,,quakers hill,3136,nsw,,35,03 17395301,1717986,2
24490,xavier,lelliott,11,ringrose crescent,,lakemba,6159,qld,19080424,27,03 12352908,3671210,0
15240,anita,butcher,12,hugh mckay crescent,,fairlight,3182,nsw,19670417,,02 71927523,2324061,1
24330,chase,tanaskovic,8,edlington street,,redfern,4074,,19510420,29,04 01580144,7192758,2
25980,joel,johns,12,bandjalong crescent,moreton,coburg,3812,sa,19910619,26,03 46225943,4951841,3
10050,connor,santua,105,wangara street,,fawkner,2148,wa,19810618,23,02 28796964,2122125,0
24670,olivia,woolcock,,medley street,,eltham,3564,wa,19350925,,08 16306360,4041245,7
10920,olivia,quinn,25,illingworth street,raworth cottage medical practice,park ridge,3043,wa,19431004,22,04 28880111,2791511,4
24500,shanaye,sloan,6,tunney crescent,glenmore,brunswick,3171,nsw,19960416,,04 18831328,2406948,2
7740,joel,byrne,8,allen street,,nangari,2161,qld,19810302,25,02 43177884,6686111,6
11300,kaitlyn,vitler,24,,,,3444,nsw,19790806,,03 48315856,3393602,5
28020,chloe,,51,kenyon circuit,,yarwun,3429,nsw,19280713,23,07 44057690,3182878,1
12880,logan,steinke,5,lewin street,,wynnum,2042,nsw,19700608,,08 99513499,3916138,4
29160,braedon,beswick,6,jasper close,,coombabah,2257,vic,19440921,31,02 46937547,4035274,5
27220,bethany,lucas,168,biraban place,kelgrove,jesmond,2454,qld,19480919,32,02 31774541,6078350,2
16560,madeline,sutton,38,kumm place,,dianella,2533,wa,19671227,30,03 97449861,2251504,4
18080,cheree,abi-richa,74,tank street,,ferny hills,3218,nsw,19230921,,04 46541694,3523106,8
26770,kiara,tolley,94,warrambool close,jessfield,cheltenham,7215,vic,19270417,33,03 45599223,1655885,2
230,dillon,brooks,44,majura avenue,,mount martha,3204,qld,19721203,,08 70024742,5846827,6
9500,jarod,anderson,13,,,everton park,3111,vic,19900717,34,03 31217996,2173192,2
7760,louise,fauser,40,clews place,,tura beach,6011,act,19100918,32,04 30029511,2214311,5
25320,bayley,maynard,51,william webb drive,,bondi junction,2444,nsw,19140118,38,02 53802138,2066554,6
22630,,elliott,480,chewings street,,hope island,6164,vic,,30,07 94050020,4054185,1
15930,harry,harding,34,pickworth street,cove lodge,normanhurst,2148,vic,19771222,33,03 25727819,5919452,2
2430,neve,davis,9,norman street,,sans souci,2155,nsw,19760306,30,08 28885032,7540769,3
10910,lia,potter,5,mctaggart crescent,,balmoral,3011,vic,19041231,29,02 51445568,5016908,5
25510,kiana,bourke,142,anstey street,burnlee,broadbeach,2320,vic,19500822,40,02 08854765,7229927,7
25570,vianca,elliott,32,mccawley street,,birkdale,2594,nsw,19001230,28,07 63069326,9067659,8
15200,isabelle,simmons,57,nardoo crescent,,belair,4383,nsw,,,03 61775516,7182914,6
540,sarah,wellman,15,bragg street,killarney,,4077,qld,19231025,23,03 91516169,9042458,9
17100,rhett,hillman,54,hopetoun circuit,leran,greenbank,6280,nsw,19611124,29,02 22693894,3525824,7
20900,brigitte,hignett,11,,,broadmeadows,6110,,,44,04 96660791,5171796,2
22840,jake,page,48,mckinley circuit,,,4055,nsw,19961224,,07 70115316,7888892,8
27940,summer,stephenson,22,latchford street,duneba,yokine,3557,nsw,,36,04 49750221,6342829,8
22010,benjamin,seal,67,stuart street,,maylands,3188,,,41,03 24030134,3253330,6
18220,libby,szwed,25,darby street,,hamilton,3186,tas,19550709,20,04 11478030,9110092,7
24570,jessica,mazengarb,22,bungaree crescent,carrington hostel,manly,2209,qld,19931126,37,03 92508842,9810539,7
12490,marleigh,o'dea,5,adams place,,gladstone,6158,qld,19530312,,08 24106405,1528458,7
5480,harrison,kearvell,40,downard street,,redcliffe,3825,nsw,19680114,23,08 19935016,7020060,0
13020,daniel,knight,12,grey street,,hay,4350,nsw,19440426,19,02 69253976,6966277,7
24480,anari,burns,34,jennings street,lareema,tamworth,2460,vic,19531015,37,07 09915202,4423751,6
5980,joshua,igoe,13,tytherleigh street,,christies beach,4019,nsw,19301103,30,08 61878437,7210754,4
23010,tahlia,field,50,darling street,barrahead,kahibah,3094,nsw,19121022,35,04 68865487,7323665,9
6080,alysha,hicks,2,noel ryan garden,,falcon,5276,nsw,19880722,28,04 14917784,4670362,5
1470,anita,green,41,darwinia terrace,,greenfield park,3124,nt,19590507,29,04 19990924,5635772,6
3420,mikayla,whitford,267,moore street,,melton,3162,nsw,19721001,,02 97979684,6478518,3
8670,nikki,klemm,13,currong street,millbank vlge,scone,6027,nsw,19510525,22,02 22314726,8257120,1
21810,tyrone,young,24,marcus clarke street,,wynnum west,4300,qld,19501212,33,04 34113023,5422256,8
29800,joanna,stanton,13,henderson street,apt 54,bundaberg,2075,qld,19520102,30,03 51292833,5760149,8
13510,ebony,huttunen,27,kanbi place,,paddington,5253,nsw,,26,04 80066939,4150915,1
6660,thomas,imms,59,knoke avenue,,laurieton,4557,nsw,19070301,39,07 05143773,5796504,4
2850,tyler,hillier,42,custance street,twin town resort,chelmer,4814,wa,,25,07 87498244,9492704,4
9440,courtney,maclachlan,67,maxworthy street,,claremont,2118,vic,19420828,36,03 79711533,3776234,1
15210,harrison,barnes,42,porteous crescent,le cottage loaf,diamond creek,3084,wa,19051221,28,02 61290756,1799229,0
26650,samuel,wright,100,vowles road,,bridgeman downs,4226,nsw,19700318,27,02 11008213,4507763,9
10430,sean,ferguson,12,curnow place,prfsnl centre,dapto,2787,nsw,19381126,34,02 26474114,5078113,5
28380,isabella,,70,mundang crescent,,point vernon,3730,nsw,19120627,,07 33154939,3652311,1
17440,isabella,bailey,46,nulsen circuit,,morley,3201,nsw,19050808,,07 28246449,6611205,2
15680,arabella,wiggins,4,bennett street,,frankston south,2046,vic,19191021,29,04 85854563,3413583,0
7120,caitlin,adams,45,lincoln close,bay village,blacktown,3821,tas,19640220,33,08 34257363,5316981,8
27520,harley,hann,5,hoseason street,,the gap,5037,nsw,19030206,26,02 54965554,2512395,3
27010,brock,wells,5,jensen street,,bogangar,2680,nsw,19440909,41,03 50749542,8629128,4
16310,joel,harrison,187,national circuit,moorefields,kyneton,4507,,19230529,23,03 74655029,4227151,6
16020,alexandra,ling,9,gouger street,,lightning ridge,3219,qld,19020709,27,08 81618794,8051544,3
18200,joel,tropiano,579,mccawley street,,chester hill,4560,sa,19630213,,02 62944525,7837271,6
29720,,millhouse,21,,denholm,surfers paradise,3357,qld,19010803,37,03 27771149,8113740,3
22440,tara,stevenson,8,stace place,,clovelly,3265,,19411203,20,02 30751953,2809187,0
22270,michael,smith,21,hopetoun circuit,,spearwood,3032,qld,19230220,36,02 21185324,8162305,9
26110,kimberly,palumbo,47,jabanungga avenue,,fingal head,3214,tas,19541217,28,08 40620575,4145308,6
17680,emiily,burr,10,marrett street,tanglewood downs,st kilda east,2112,nsw,19970103,28,03 55852463,8591179,1
21370,isabelle,kirkham,8,canopus crescent,bon accord,east maitland,4551,,19101006,,07 20981513,1576317,0
22230,michael,curcio,28,moore street,gunnings castle,rye,2567,qld,19191110,,07 22474591,3213801,7
6410,nicholas,wicks,19,wilkins street,national australia bank bldg (cnr high s,dandenong north,2084,vic,19351024,33,02 88271534,2912765,7
13770,anastasia,widdop,65,lutwyche street,,mount coolum,6103,vic,19921222,,02 55255860,4048568,1
23060,adam,liddle,43,la perouse street,,fairfield,3037,nsw,19340710,30,02 47906204,6640880,5
25990,,richmond,2,atkinson street,fairfield,orange,4670,sa,19050924,,04 95492881,9431012,5
6490,alexander,fonglim,4,rischbieth crescent,,seacombe gardens,3137,vic,19671111,33,07 03372117,8849505,0
28230,emiily,howse,11,biddlecombe street,cedar lodge,north tumbulgum,2324,qld,19580427,34,02 13244193,1883475,1
15670,marko,hughes,268,allambee street,,nambucca heads,2164,vic,19800928,,08 26676576,3534669,5
26840,lucas,carroll,8,miller street,flt 2,chirnside park,6154,sa,19460102,26,04 45542379,7265288,7
26880,jacob,parkin,27,evelyn owen crescent,,coffs harbour,3046,tas,19680206,30,04 21571917,9127834,2
28660,madeleine,pettinger,8,mack street,,bendigo,4405,qld,19710811,32,08 30539757,1517845,7
15170,elise,nguyen,231,ferguson place,old roselawn,woolgoolga,4153,nsw,19350506,28,04 04301146,5600744,3
12620,millie,whitfield,31,elvire place,,riverside,6028,nsw,19570129,26,08 96644353,9158376,7
19280,daniel,madden,280,david street,,pelican point,2230,nsw,19090120,31,07 50231470,3377146,2
2220,cameron,pike,31,murray crescent,,mill park,5097,act,19511011,27,03 56229967,3719417,5
6140,leah,stewart,19,cockburn street,,south johnstone,7051,nsw,19900103,,04 16513917,3494808,9
27400,mikayla,berces,73,burnie street,wollomba park,airport west,4164,qld,19240119,36,03 04590771,5347706,7
11950,samantha,adlard,604,keira street,,lismore,5480,nsw,,21,07 52713696,2353593,0
4930,tarnee,hooligan,190,hale place,donaldsons street,aspley,2250,qld,19681212,37,02 55910257,8447787,6
7960,jayden,strenc,28,crozier circuit,,braybrook,2131,nsw,19231208,29,07 21667836,7966277,8
9000,julia,berrington,12,foskett street,,casino,4873,act,19400727,,08 05950894,1363769,6
27470,tyron,renfrey,83,macleay street,,orangeville,2605,vic,19230321,32,08 49615242,6127025,0
2410,trinity,platt,2,marengo place,aprt 401,seven hills,2076,nsw,,31,04 15261837,1106281,3
28480,elly,kerr,28,newton street,estuary house,ashbury,5083,vic,19270610,30,03 89338946,5472420,7
17820,liam,hardy,15,grigg place,,belmont,2821,vic,19181109,,03 96458240,1007563,8
24650,bradley,boston,3,,,lower mitcham,3568,,19491112,30,08 87150576,2294253,1
850,thomas,ward,28,skinner street,,semaphore,4051,qld,19890707,30,04 42657043,5567909,0
23550,toby,stephens,71,appel crescent,locn 1461,montrose,2632,vic,19800301,38,02 95531518,2447318,8
6350,john,burton,42,becke place,,elliminyt,3093,vic,,24,07 45310700,2944642,9
18640,lauren,miller,5,anzac parade,,east brisbane,2450,tas,19690917,,03 48792594,6648218,6
17880,bailey,moore,226,berne crescent,cooinda,seacombe gardens,2077,,19070925,30,02 66280648,2882273,6
23780,samantha,adams,18,le gallienne street,,tullamarine,3355,,19160211,22,07 84523949,4609305,1
15900,madeleine,collett,3,jerrabomberra avenue,gresham,wilson,4680,sa,19580503,25,07 09841839,8262759,0
8880,anthony,fletcher,14,kanbi place,,wendouree,4553,nsw,19620912,40,03 40452777,8815045,0
18670,connor,lustenberger,28,,,mount victoria,3550,nsw,19631028,23,08 02335942,9917059,3
10190,damien,martin,5,gormanston crescent,merrima court,abbotsford,4515,qld,19341201,23,04 57143067,7067851,0
22620,annabel,mottillo,33,bendigo street,,burwood east,3020,nsw,19651210,29,04 96576986,8154108,2
4750,ella,christie,23,garratt street,,paradise point,2170,nsw,19010317,30,08 53025479,7085919,8
24410,izaac,itzerott,2,fairfax street,flt 1,launceston,,nsw,19430825,31,07 39331201,1357081,5
2590,adam,kalisch,44,guilfoyle street,kiembah,como,2030,sa,,32,08 23588834,3557094,8
18740,caleb,moeller,25,harrison street,vexora,st peters,2224,vic,19650326,27,08 41614592,2947436,3
8800,eliza,james,4,southwood retreat,pindari,whyalla norrie,6105,nsw,19380102,29,03 45165613,8422366,4
29550,sam,dantalis,29,kavel street,,galston,6061,nsw,19270630,24,07 71121040,4909810,3
260,lauren,marshall,29,gatton street,,dickson,3108,vic,19651029,39,07 76201063,6763894,0
20460,joshua,degenaars,37,investigator street,,klemzig,2527,sa,19971103,30,04 83339477,5455905,0
26080,vanessa,sheldon,8,sheaffe street,,agnes water,2473,nsw,19560714,27,03 85989489,4493922,0
14890,charlotte,stroud,195,cumbrae place,dejarra,langwarrin,7250,wa,19680907,,03 08515603,3971882,6
16680,ryan,mathews,70,dominion circuit,,beckenham,7015,qld,19951217,27,07 24362838,6290479,9
26920,ronan,mcgrath,285,mcalpine place,,howrah,,vic,19830508,,04 47491793,1272455,9
19870,sophie,sleigh,51,dethridge street,yukana retirement village,beechboro,4567,nsw,19120730,30,04 15975515,1521488,4
14930,ethan,jacka,366,stretton crescent,,tullamarine,2483,vic,19681018,22,08 47933837,2588020,7
7230,yana,corbic,21,miller street,,mount louisa,3197,nsw,19370908,27,03 02262269,9018791,5
6120,chloe,coronica,38,lyttleton crescent,taits gully,hannam vale,2204,qld,19260109,31,02 11990144,1260004,1
6150,amelia,helm,19,mckillop circuit,stokes appts,,4127,nsw,19600809,35,03 03307197,7526487,9
2810,jessica,nelson,3,springvale drive,st roch,robina,2089,sa,19340611,28,07 74766863,6584768,3
11880,isabella,harvey,6,hawkesworth place,,box hill north,3549,vic,19750823,34,08 72315254,4985020,8
4150,liam,woodward,48,river street,karingal age hostel,werrington,2152,wa,19420407,25,02 23823089,7108243,6
28420,,ellis,9,hodgson crescent,,greenfield park,5063,qld,19550403,28,07 45003182,5035803,9
24310,brianna,nesbitt,11,vonwiller crescent,sec 1812,mangrove mountain,5253,qld,19430103,21,02 14091754,3107474,4
4540,anneliese,gallway,122,kosciusko avenue,,pinnaroo,2615,qld,19430919,30,02 37922453,1038508,6
770,joshua,jones,13,heydon crescent,,moorooka,2317,nsw,19970405,31,02 25456694,8134166,4
22890,jacinta,rigby,7,besant street,two creeks,patterson lakes,2147,vic,19640904,,07 30276216,8463649,6
270,april,walker,10,ashburner street,apt 527,paradise,4680,nsw,19020131,23,07 28820667,1009801,2
7820,isabella,ottens,264,fryer place,,arana hills,7053,wa,19960225,,04 95247745,3492060,3
29910,jessica,bearup,24,julia flynn avenue,birangan,belmont,2229,qld,19770818,25,03 13210652,2975333,8
6680,connor,hardman,19,gepp place,cluster,ferntree gully,7054,nsw,19191016,40,02 21809929,2154530,1
15220,jake,truscott,7,carr crescent,,murchison east,2452,qld,19620806,34,04 36072775,1354533,9
4620,lara,mcmahon,28,backler place,,concord west,2463,,19270816,26,02 20921962,6512304,1
28710,jessica,robinson,101,livingston avenue,,white rock,3125,sa,,22,04 58480054,3908425,5
12740,alyssa,leyson,3,nullagine street,,carindale,3987,vic,19751017,34,07 01420183,5917804,0
22020,madison,hobbs,198,lewin street,,ermington,4570,vic,19080527,42,08 39430242,5502606,3
12920,bridget,flowers,26,redfern street,binnymire,caboolture,3152,vic,19031115,,03 02382605,9640357,7
460,wil,guy,17,hodgkinson street,,bracken ridge,4719,tas,19810725,25,07 81693071,4244341,5
10370,lachlan,ross,88,finn street,coocumber,inverell,2425,qld,19321121,31,02 29777974,9877784,1
26480,emma,goode,18,lefroy street,,hampton east,,vic,19770128,38,07 48268945,3330592,6
23750,charlotte,zantuck,21,clermont street,springmount,paddington,6330,nsw,19790114,,03 45827263,6465546,2
6890,chelsie,groom,31,reddall close,katanya,eltham,4113,nsw,19661206,,02 69633085,6372362,8
4280,trey,helyar,67,windich street,,albury,2035,vic,19640630,25,04 73201764,6745148,5
11170,mikayla,philbey,126,elliott street,,narwee,3067,vic,19260427,,08 01534783,2800534,8
25530,lewis,lewis,3,tobermorey place,,goondiwindi,2257,nsw,19821018,,04 90322117,8950343,9
21330,sylvie,stephenson,4,noala street,clear view,meadowbank,2145,qld,,,02 07015068,5232029,0
15720,oliver,walker,30,renmark street,,ripponlea,3465,vic,19840509,,08 66644935,2219164,1
3260,finlay,knight,64,beattie crescent,riverside home park,croydon,6102,nsw,19240805,32,07 11655762,9890968,6
26120,jessica,hart,4,challis street,,charters towers,2500,sa,19551129,,04 35170680,1979816,1
15020,mikhayla,caon,136,gonzaga place,,guildford,4030,nsw,19130725,35,02 82750232,3806352,4
6590,yasmin,garsden,4,michell street,,vaucluse,2754,qld,19781004,35,02 48921231,2861051,8
5730,jasmine,grimmond,48,totterdell street,,croydon,2224,tas,19940107,36,08 80203228,9341942,7
23990,kiara,ramsey,17,bunbury street,the cedars,white gum valley,3555,act,19110629,25,04 72939561,8785912,8
2320,tahlia,davis,11,dandenong court,,upper orara,2913,qld,19681106,29,03 66354255,4258723,2
9010,joel,cabot,25,geeves court,,st kilda east,3875,nsw,,28,04 62049234,4774707,2
11810,mitchell,king,45,tanderra crescent,munbura,endeavour hills,3781,qld,19051207,30,03 68545456,4019242,1
3120,liam,henley,29,,,avalon,4055,qld,19660523,29,02 87868346,8316556,2
26540,cooper,portbury,15,ivo whitton circuit,tannachy specialist centre,seymour,4017,nsw,19290409,,08 26339751,5806361,4
20300,mollie,edwards,10,tanumbirini street,have,wishart,7250,nsw,19420713,33,08 39521222,2076822,3
22080,samuel,tugwell,23,mackellar crescent,,hunters hill,2390,vic,19480315,28,02 84353990,8894353,3
4760,flynn,mocin,695,heagney crescent,,coonabarabran,4019,nsw,19160214,33,03 68673629,6270292,2
14570,lachlan,kerr,134,cordeaux street,grenabri,artarmon,3085,nsw,19210919,31,02 48683053,6300917,5
520,alessandra,liddane,29,churchill way,,chirnside park,2077,nsw,19591124,30,07 46720013,6338363,0
28210,bertie,or,24,dawson street,,burradoo,5074,vic,19070504,29,08 08222516,5141620,1
16730,indyana,davison,3,hair place,,kumbia,3820,qld,19160216,33,04 73079416,3131229,7
2920,max,heapes,16,bugden avenue,,rochedale,3356,nsw,,36,04 09751444,3648752,9
12130,tommy,hines,20,spencer street,blue crane farm,doncaster east,4285,qld,,20,,5560770,7
15290,layla,paton,788,port jackson circuit,,marsden,3190,wa,19330130,36,07 20504203,8769496,8
21480,chloe,joyce,29,moorhouse street,ettalong beach vlge,prospect,4006,nsw,19880521,18,02 32609587,6932376,1
13690,christopher,rowlands,11,balonne street,,queenstown,4655,qld,19190105,22,04 50659259,9658492,0
13480,jack,fairbairne,39,wayal place,myola,penrith south,2360,sa,19130409,22,07 74948196,5748761,1
13640,tahni,lambert,14,,,geraldton,6330,nsw,19260218,30,02 77049268,3910777,0
22480,jordan,goulder,4,chauvel street,brooklyn,roleystone,4055,wa,19141012,32,04 82117408,1241139,8
18450,georgia,mclaurin,3,boronia drive,,maroubra,2067,nt,19370829,30,03 33317170,9852043,4
1340,connor,,141,courtice close,,forest lodge,7052,,19600604,29,08 06239399,2257789,4
10670,laura,pools,2,beasley street,hastings parkland village,coburg,2022,wa,19540624,25,03 72187825,1974761,1
21130,lynton,topperwien,,darke street,,mordialloc,3831,qld,19011029,20,03 97602087,6519880,4
16960,william,reid,49,warragamba avenue,kilmarnock,kyabram,5277,nsw,19560206,33,08 33986878,4569586,9
29440,georgia,franks,43,lethbridge street,rosegreen,burwood,6525,vic,19371223,34,08 39717412,4987805,3
21590,samuel,verrion,11,homburg street,mclean village,wellington point,6151,wa,19840525,28,08 28478703,2901066,5
6960,annabel,vlaicevic,46,matcham place,,woogenilup east,6154,vic,19000312,28,04 77460560,5331226,2
24050,nathan,ridgway,7,parkhill street,,duncraig,4507,nsw,19930511,34,08 91536286,3108854,3
10730,schkirra,yendall,4,yiman street,les colonnades,liverpool,3060,nsw,,32,03 56224162,8473568,1
18420,lauren,moreton,6,hallstrom circuit,,carlingford,2650,,19570209,,07 39780034,7093193,8
17950,william,ellis,8,lett place,arradale,mount pritchard,2340,nsw,,,03 29490776,3201545,5
10650,seth,tanti,4,freda bennett circuit,,lurnea,4006,qld,19910702,25,07 73097626,7354795,9
870,aiden,kerr,31,riley place,,forestville,2752,qld,19970907,36,02 51236621,7456971,3
1200,ryan,julyan,13,farrer street,bowser,ringwood,3012,vic,19070110,,02 78435142,5140632,4
23720,kathleen,sherriff,20,archibald street,,north melbourne,6018,vic,19190201,25,08 66049449,1942735,7
440,alison,cox,15,thomson street,millbank vlge,bargara,2230,qld,19040326,38,07 00696035,1315567,3
8340,alyssa,smith,4,edman close,the grange yardley place,rockdale,2747,nsw,19610201,30,02 30516959,3348167,2
14460,jessica,crossman,31,britten-jones drive,,leopold,3174,,19231030,30,04 57772760,7374723,9
19420,leah,colthorpe,15,dexter street,,yarralumla,4740,vic,,26,04 55425204,4834213,8
27600,lily,flannery,9,grace,,evatt,6059,wa,,28,04 34244099,8823219,5
25100,melissa,luetkens,18,groom street,,guildford,6530,vic,,28,03 25629205,5942793,0
20180,arabella,dyke,158,maranoa street,crowley vlge,thirroul,6318,qld,19850619,,04 68845698,8389184,3
3230,julia,waye-hill,29,australie close,,,4551,nsw,19951117,25,03 34431680,8085188,3
12830,isabelle,henningsen,6,jabanungga avenue,mount beevor,padbury,2303,qld,,35,03 33300263,7615158,1
26610,joshua,dewick,69,gluyas street,mile beach caravan park,meadow springs,2147,nsw,19221213,27,08 85063451,1360165,4
