rec_id,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,age,phone_number,soc_sec_id,blocking_number
2520,katelyn,irving,114,eaves street,st agnes village,darling point,3155,nsw,19901115,30,07 87063801,9286042,4
9850,dylan,kelly,18,carter crescent,,ocean grove,7011,nsw,19080611,27,07 00927975,5716521,5
9230,sarah,morgan,37,hovell street,brentwood village,mahogany creek,3214,vic,19020520,38,07 25830452,9291229,9
7950,hannah,page,57,nepean place,karingal farm,londonderry,3051,nsw,19531227,39,02 51093000,3431115,9
4620,callum,triffett,9,nulsen circuit,,deer park,2488,nsw,19890627,39,02 17997154,7757913,4
9370,lewis,eaves,832,mcdermott street,,ashgrove,2445,qld,19951025,32,02 37764887,8922142,3
4850,hannah,norrie,11,coxen street,ben blockie,forest hill,5062,vic,19450627,35,07 88994569,1326456,1
3660,,wood,62,elsey street,,dalmeny,2145,vic,19791021,25,07 23783337,8136292,8
12100,alexander,akister,49,fiaschi street,,gloucester,4630,qld,19980512,35,02 13813929,2283698,6
6690,declen,murphy,20,chant street,cecil plains,nabawa,2643,nsw,19100317,,03 64398498,4570208,8
9540,sarah,mccullagh,12,tullaroop street,crear farm,nyngan,3977,nsw,19830515,26,,4430071,9
8460,jarrod,clare,57,slessor crescent,,dural,4478,vic,19340310,34,03 95416749,6181636,8
2560,william,jones,11,amaroo avenue,kaloola,paddington,2196,sa,19040606,30,08 54888510,1092470,8
6420,connor,starkey,67,buggy crescent,,devonport east,3121,qld,19950519,21,07 32008005,3233880,0
4720,samuel,evans,11,walker crescent,,mill park,4210,nsw,19331106,26,03 77753321,2440773,1
5610,riley,sutton,8,tasmania circle,,niddrie,4107,nsw,19310425,29,02 46119802,4393648,3
8700,toby,dickinson,10,dennis street,,mareeba,2321,nsw,19510529,30,08 15046877,4803589,7
9150,emma,butler,20,krefft street,thankful rest caravan park,glebe,5090,nsw,19010129,34,04 37124655,8188898,4
1230,michelle,ross,8,bourne street,,neath,6152,act,19420408,25,07 37486594,4439023,0
9220,noah,mclean,14,daley crescent,granard park,norlane,4129,qld,19611129,28,,9190155,6
6710,benjamin,sharpe,35,batchelor street,millbank vlge,carlton,2145,qld,19350509,36,07 90012237,9747270,7
650,,dove,9,heagney crescent,,amity point,2871,vic,19340516,34,,5955030,3
2320,imogen,sayers,4,groveland crescent,,kingsley,2168,qld,19770813,,04 93947236,6513304,4
170,liam,lalic,1,fewtrell place,henry kendall bayside,darlington,4740,qld,19670621,37,07 69234587,8684277,8
3220,daniel,koch,112,,lorikeet caravn park,lyrup,4021,nsw,19070603,34,04 46591686,2017103,4
2550,gabriel,saunders,241,miller street,yarrawonga sth,cambooya,5320,qld,19511015,23,04 54504735,5212622,6
4220,bradley,mckerlie,32,abernethy street,city arcade,singleton,2026,,19090514,33,02 40103487,6066933,8
3510,eloise,johnson,146,southwood retreat,,wynnum,2481,vic,19220802,20,02 36806538,3655794,1
9660,edward,forsyth,72,duffy street,yarralumla,ferntree gully,6053,,19250506,38,,1659053,3
6750,jayden,kohlmorgen,18,deeley place,,queenscliff,5343,nsw,19900314,26,03 88439934,3845948,2
11200,william,coleman,355,popplewell place,,wanniassa,3515,vic,19500505,39,04 63615334,7223178,5
12270,william,heidrich,38,madigan street,,ringwood,0870,vic,19461107,31,08 66442719,1610881,7
9760,david,agnello,13,julia flynn avenue,,indooroopilly,2203,vic,19681223,,03 45206459,9171664,0
90,hayden,miller,46,long place,,lismore,4700,wa,19070816,30,07 40601735,7818002,0
7090,thomas,flask,80,wrixon street,,rockhampton,7248,nsw,19811218,34,04 43360980,2472639,9
8740,millie,phillips,284,easterbrook place,lake windemere caravn park,carlton,4128,qld,19770424,,07 85043622,1832400,8
8990,lillian,casey,41,slessor crescent,john james medcl centre,springwood,2905,tas,19960121,23,03 11893519,3710751,8
10000,alana,gillis,18,harford street,,hannans,2820,qld,19840603,,04 27354031,8148348,0
10640,esme,flavel,200,lampard circuit,swan cottage homes,st marys,3550,,19780427,33,07 46367883,4325855,0
11130,tahnee,mccallam,102,macfarland crescent,forest hill,mowbray,2530,qld,19831120,20,08 86399515,7904250,3
1320,adriana,,4,tank street,,whyalla playford,2112,nsw,19601003,29,03 34813011,7325200,0
8890,phillip,celofiga,39,eddy crescent,,monbulk,2224,qld,,,04 95362907,5424814,3
7660,joshua,heath,13,decker place,old purrawunda,kings langley,3264,qld,19290905,22,03 28820355,3462133,7
440,jacob,macdonald,5,angophora street,welcome swallow angus illalangi rmb 1800,everard park,4680,nsw,19171225,29,02 57546060,8882291,3
11590,dylan,humphrys,16,preston street,,bridgewater,6169,,19950802,29,02 90394321,7355793,2
12160,carly,turner,5,shackell place,,euroa,3933,vic,19510703,21,07 60868585,1209057,8
8500,,worthley,23,hopetoun circuit,whyenbirra station,glenroy,6230,vic,19411207,26,07 77506774,2799272,8
860,madison,benson,12,archibald street,miya,mooloo,3171,nt,19810214,33,02 78204956,9665311,6
9000,aidan,rosecky,23,starke street,nobbys field,wentworthville,2154,qld,19730615,21,02 85614317,6357378,5
6160,demie,moody,14,berry street,,tweed heads,7470,sa,,35,,3472118,2
4890,william,pica,7,lempriere crescent,,hawthorn,4017,vic,19510926,30,04 81786005,3798369,2
3020,noah,wilson,29,davis street,,como,4156,nsw,,29,07 00976012,2398470,6
11610,jake,bean,9,magenta square,sylvan park,greenvale,2143,qld,19540214,,02 05265443,9281124,8
11060,william,gador,33,jewell close,,attadale,2866,vic,19280916,24,07 75514466,1368318,9
6940,ryan,wragg,1,condamine street,,warrnambool,4210,qld,,,,2714930,6
6270,jacqueline,rock,57,marcus clarke street,manacumble,the pocket,2096,nsw,19301017,,02 36957447,6832489,4
7320,,dohnal,3,wakefield avenue,,,2284,qld,19490511,28,04 99526392,6105268,0
6800,amelia,klingner,29,burdekin street,,currumbin,4870,nsw,19600629,24,02 04864203,6281728,1
3600,george,parker,5,fornax street,,clifton beach,3104,wa,19680219,26,02 17647040,3844717,3
8640,jasmine,deo,31,richmond street,,port kennedy,2093,act,,26,,2700174,6
3540,bailey,pauliukevicius,348,goodparla street,redlands,northbridge,6153,nsw,19170402,25,03 97596612,3313327,6
11870,andrew,radford,13,mccann street,willandra,aspendale,2032,qld,19020806,35,07 24514875,7743760,0
8540,dakota,white,47,outtrim avenue,,strathfield,5461,sa,19290721,34,04 40241149,5338680,4
10400,hannah,fraser,106,summerville crescent,alan walker vlge,wynnum,7275,vic,19250105,,,8455895,5
7650,emiily,clapton,28,creswick place,,oxenford,4210,wa,19580702,28,03 65083677,6922287,8
40,sebastian,leaney,152,alice jackson crescent,,cleveland,4011,vic,19950318,27,02 66278183,2942731,5
4810,heather,kent,15,groom street,,kenmore,2093,vic,19830302,,03 98358344,6916691,1
8450,meggie,wasson,16,fitzroy street,,ballina,3019,sa,19130112,,07 24476361,6067354,8
7700,zachariah,hendry,46,murchison street,hamiltons flat,pyrmont,2567,,19550124,19,08 50474780,1291450,9
3300,jasper,rodda,129,luffman crescent,merrigan,orange,2777,wa,19530216,28,07 50534805,6887101,0
8090,mia,nofrajal,89,fergusson crescent,,mount gambier,2454,nsw,19360126,30,03 79647525,5590456,3
11670,ella,lambert,29,hinkler street,,taringa,0822,nsw,19170614,25,03 40435389,4311183,3
2860,tyler,anderson,118,burn street,,glen waverley,6009,vic,,34,07 92419927,5357552,9
11230,isabella,mcenroe,112,chevalley loop,house b,surrey hills,2165,nsw,19220714,,,3511380,4
10510,harriet,jukic,51,miranda place,,aspley,3472,nsw,19360326,25,07 59054525,4899584,5
4460,brody,saunders,41,bingle street,oxford,altona north,2207,vic,19590701,34,,3612010,9
3480,flynn,rajopadhyaya,236,william webb drive,mlc building,manjimup,2075,vic,,21,04 80267746,4997834,7
10170,renai,cashion,20,flegg crescent,track 11,modbury,3039,nsw,19751231,24,03 86970475,1606661,7
2750,cameron,tacey,34,rocklands street,,melbourne,2444,qld,19320714,35,02 73039038,8071419,9
950,shane,badenoch,1657,chowne street,,burnie,4216,nsw,19850331,33,04 05685823,5938005,6
5520,riley,goodwin,85,free place,tolemac,gracemere,2650,nsw,19680618,29,04 67689828,9250538,1
8030,jacob,collins,15,a'beckett street,kalina,carlton north,4158,qld,19951125,38,02 86587368,8694141,4
9030,shane,kim,16,feathertop street,nuffield vlge,glen iris,2100,,19130212,,04 27594301,7979474,9
5510,grace,schofield,75,kett street,,dwellingup,2830,act,19380704,25,03 56398556,4491486,6
12360,william,smith,65,daley crescent,,leeton,4730,sa,19940726,,04 21002287,1747406,8
3750,xani,delgiglio,100,maranoa street,,auchenflower,4127,nsw,19000805,26,03 55912264,1423655,2
12330,zachary,brock,104,eyre street,,castlemaine,2205,sa,19870213,19,02 34962622,5335166,5
1910,oliver,allen,22,bunbury street,golden ball homestead,killarney heights,6271,qld,19050426,,03 04292990,6258895,6
6850,darcy,thoman,8,,lancefield road,tingalpa,5024,qld,19160804,28,07 93881383,2107039,6
5000,william,fitzpatrick,9,crisp circuit,rosebank,ipswich,6330,qld,19450826,,02 23011219,4068279,5
7780,olivia,manifold,11,chowne street,,bellata,4300,vic,19320130,35,07 84941929,4500599,1
7470,chelsea,tedore,148,bunya close,,dalkeith,2141,vic,19330331,22,03 53976380,1496450,5
9480,kailey,bryant,1,cassidy close,,ferntree gully,6725,qld,19210324,29,08 62020264,9801814,3
4100,madeleine,selleck,227,styles place,wearne hostel for,lutwyche,2031,vic,19420724,34,04 91758262,1236212,2
4930,brendan,,51,nemarang crescent,villa 70,sunnybank,4217,nsw,,32,07 35935551,9767281,1
6040,riley,behsmann,40,mountain circuit,,runaway bay,3250,,19780504,38,03 96656603,6590601,7
6290,caitlin,ferguson,15,macgillivray street,wirramira,padstow,2350,vic,19620227,29,02 69686388,1185517,9
5670,james,corney,119,jackie howe crescent,,cora lynn,3060,wa,19510103,29,02 10768612,8131180,5
7790,kelsey,positano,104,totterdell street,,grange,4285,wa,,36,04 16725020,2334031,9
8360,kenneth,hicks,26,wilkinson street,,blaxland,5309,nsw,19621129,35,03 44780762,8694788,5
3410,david,watt,21,sorell street,,mindarie,6640,qld,19340807,30,04 70490409,3765491,3
2990,emmerson,mcinerney,13,unaipon avenue,dunnduffin,baulkham hills,3032,nsw,19550517,25,02 06734726,9551359,0
1180,laklynn,elsegood,33,beasley street,,mataranka,6003,wa,,32,04 83093649,4625389,6
1790,leon,strachan,23,garran street,bernita,augusta,2530,nsw,19790705,29,08 44388409,3231521,5
7870,keaton,english,8,gritten street,three trees,albury,3219,wa,19560321,29,07 59407874,5344317,5
3690,thomas,cooper,19,wittenoom crescent,,brunswick,3087,nsw,19700215,30,04 94620998,9434912,4
11540,emiily,pfitzner,37,schey place,,,3351,,19051221,30,02 82051498,7715496,2
4650,bailee,richardson,99,coniston street,flt 19,south melbourne,4030,qld,19540319,27,08 69543323,7561433,5
6790,jasmine,morrisby,4,roderick street,,morley,5250,nsw,19060923,27,07 17294427,4387193,6
1550,bronte,robbertsen,533,waddell place,,wooloowin,2045,nsw,19600315,35,08 41153745,8306317,7
9880,amy,hunter,51,dorrit black crescent,,neerim east,2640,nsw,19080503,29,07 64550383,4201812,2
10580,jake,cole,14,harper street,woodport retrmnt vlge,shepherds flat,2218,nsw,19800615,38,07 46681617,5444903,1
11800,jamie,daych,35,ruthven street,,gatton,3351,nsw,19210424,,04 97673814,9937585,9
6090,benjamin,merry,275,popplewell place,tregona,ambarvale,2046,qld,19560112,29,08 75225251,8108017,3
4940,cooper,eskandari-marandi,14,chermside street,,,3939,,19100406,34,02 98187332,2381037,9
7570,jeremy,castrique,106,chewings street,tartan park,wangaratta,2518,,19980723,30,03 23682999,1009112,6
6220,aidan,symonds,10,blumenthal place,,mooroolbark,4207,nsw,19471218,,07 59247188,3272877,3
10690,zoe,wilson,31,longmore crescent,wrenbrook,traralgon,7215,sa,19200306,,04 87335159,1130813,9
11240,shane,jones,50,tauss place,marsden,gympie,5006,nsw,19181030,30,04 85418804,9627392,7
1170,lily,buck,158,mount vernon drive,,warwick,2160,tas,,17,02 70009408,4267943,8
4440,nicholas,murphy,101,namatjira drive,,tamworth,5023,vic,,31,,5300708,2
10630,james,bullock,17,spowers circuit,,port macquarie,4304,vic,19730403,28,03 84977460,9537006,7
12470,emalene,hepburn,3,fernyhough crescent,,kingston beach,2171,vic,19310411,26,02 88080423,6361462,3
470,isabella,ellmers,4,alarmon crescent,3rd lhs wh mbox,armadale,3925,,,28,08 52766900,7330233,0
3350,adam,liew,8,starke street,,gosford east,3214,nsw,19830616,33,04 00890898,6365573,5
5830,joshua,basilicato,37,easterbrook place,,gosford,2540,qld,19030507,22,08 64175467,4084975,1
10790,kai,roberts,8,crichton crescent,cutler vlge,trinity park,2594,nsw,19500501,25,07 76442647,2382976,2
9670,gabrielle,cooper,27,bagot street,regal ridge orchard,girraween,6024,vic,19270514,26,08 00753027,6714266,0
10700,lucy,sarti,10,blackham street,,mount george,5113,nsw,19100414,35,03 31165894,4326286,7
6200,ashlie,case,16,culgoa circuit,halloween farm,liverpool,4670,vic,19440629,32,04 27538444,2836653,1
9600,ellie,shaw,307,marshall street,,rasmussen,4677,vic,19271105,26,04 32049505,2964479,7
5170,william,medcraft,13,,,paddington,5108,act,19270618,36,08 60077046,4992766,4
8930,richard,smiler,61,kiddle crescent,the village,boronia heights,3046,qld,,39,08 17352091,2997315,8
7060,kyle,morrisson,18,louis loder street,,strathfield,4662,nsw,19900816,35,04 49991804,4705870,0
3570,liam,elliott,14,chuculba crescent,bear park,moonah west,6164,nsw,19381215,27,08 59707271,7245096,5
1820,jack,veraguth,16,mirning crescent,boonooroo,mackay,5159,qld,19030702,29,04 82500944,7684261,9
9750,portia,herbert,4,benjamin way,,west lakes,2450,nsw,19280910,34,08 79008365,1006407,9
5280,nicholas,champion,78,badgery street,,lorn,5033,qld,19190929,36,07 31432968,3998216,1
780,georgia,broesder,4,bourne street,,werribee,3280,qld,19690522,25,08 93030237,3748229,0
3130,shane,zulian,18,ashkanasy crescent,,morphett vale,2018,tas,19260213,28,07 58315718,5563537,1
480,luke,hamood,5,theodore street,,newport,2478,,,,04 89734318,5296991,0
1460,ella,milton,8,lockyer street,narooma plaza,bargara,3075,nsw,19220101,31,03 92988118,2446261,8
5810,abby,ashby,2,quick street,,scarborough,2153,nsw,19590502,30,03 04564083,4660245,1
10500,isabella,renton,2,brand street,constantia,paddington,2126,nsw,,33,02 53075239,7284749,2
6360,alana,pogas,10,bushby place,sunrise,metung,5214,,19620410,30,,4228890,0
2850,koben,langtry,32,kulgera street,,buff point,4114,vic,,26,03 04138479,8724151,4
10340,charlie,romeo,14,crozier circuit,roydon cottage,everton hills,5320,vic,19000324,35,08 71696569,4492394,3
4010,shannon,faulkner,10,swainsona street,warwick,heathcote,6210,qld,19810208,36,02 89557554,3290999,4
1470,aimee,dickson,51,berghofer court,,bondi,6318,vic,19520820,24,,9763243,2
11660,connor,stone,85,ahern place,,page,,vic,19631024,32,,5336487,1
10840,william,morphett,85,port jackson circuit,,aspendale,2830,qld,19720325,33,03 16224986,1336167,3
11420,rhiannon,capel,32,araluen street,villa 277,bundaberg,2030,qld,19760521,26,02 53220591,6685781,5
7000,holly,branford,87,blackman crescent,riverbend,hurstville,3194,nsw,19090925,23,,4068354,9
10280,joshua,barrie,152,collick place,,woodbine,2372,nsw,19430424,27,07 86799326,5150019,2
2830,anthea,schestavin,24,o'reilly street,burnt creek vineyards,keysborough,2231,,,24,02 59686519,1082237,0
12140,riley,,13,russell street,,caringbah,2460,vic,,34,07 86018509,9683209,9
3430,amelie,gellatly,11,wade street,,gosnells,2787,nsw,19381009,39,07 55137835,6525008,3
3280,gus,stock,8,lexcen avenue,,hampton park,3034,qld,19130911,,04 91027974,3716051,0
2030,abigail,sturitis,92,antis street,kangaroo grnd,gordonvale,2086,,,22,02 14589997,2186414,3
5310,james,williams,35,grieve place,,jindalee,2066,nsw,19390224,31,04 51448173,2690461,4
4860,bethany,gameau,346,gamban square,karalta court,goondiwindi,2455,,19550529,37,08 47218677,8638687,2
8190,jemma,,22,brent place,villa 47,little grove,2042,tas,19401201,30,04 47501489,6938558,5
910,jemma,marron,33,turriff street,broad valley,bundaberg,2076,nsw,19980423,28,08 66281722,9462865,3
6030,georgia,webb,20,medworth crescent,,tamworth,2540,,19750305,,03 99729909,6401113,8
8320,jessica,bialkowski,6,coghlan street,caravan park,carnegie,3823,wa,19261226,28,02 94447941,2990086,8
9270,anita,elliott,55,totterdell street,,hamilton hill,2756,vic,19091026,29,02 72491096,5448247,9
8780,william,barrett,8,kellermann close,frewin,gorokan,2280,vic,19900713,32,07 48758149,3956829,1
11030,hamish,britten,2,schomburgk street,rockford,woolloongabba,2535,nsw,19310608,35,02 67445763,6983268,6
7440,roisin,viscione,360,campaspe circuit,,st clair,2009,qld,19201219,27,03 27742949,1262336,9
12060,ethan,sargison,53,low place,,hillarys,3677,vic,19080729,33,08 87492342,5314445,6
7820,nathan,batchelor,5,bunbury street,wattle valley,cammeray,2043,wa,19001119,33,03 46151043,1414779,8
3230,sybella,allen,15,wisdom street,,gymea,6056,wa,19850707,32,02 33389453,4516228,8
12110,chelsea,leech,20,forbes street,the village,birkdale,4745,vic,19591019,29,,4761220,7
6400,fraser,,5,fred johns crescent,,hebersham,6027,,19980423,26,07 20653022,2280863,3
7710,erin,kraisang,8,bowden crescent,,surry hills,2227,nsw,19450101,32,07 94575819,4563992,7
11100,harrison,,47,solly place,,alphington,3943,,,30,04 30589448,1450727,2
11480,jamie,babin,20,suttor street,,tyntynder central,3011,,19441022,27,,5677233,7
1630,kyle,shubert,1,bardolph street,stanmore,scoresby,4670,wa,19240228,36,07 01141519,5844519,2
3440,quinn,spiers,6,thomson street,,hampton park,3055,vic,19810220,21,02 28372253,2713599,3
10600,kaitlin,gates,10,tompson street,kianga,dalby,4172,,19521019,30,07 16398379,4930067,0
10150,zachary,duldig,134,gard place,bogabigal,edmonton,6066,wa,19470818,,04 82096595,6520128,4
1120,jackson,gower,3,musson close,,machans beach,4214,vic,19930113,27,03 85840442,7288546,7
1730,cameron,earnshaw,6,warrai place,raafa estate,seaforth,4878,nsw,19671001,23,07 14230264,9520225,9
7920,jordan,calver,355,wanganeen avenue,the shades,panania,2146,qld,19300829,31,07 52902800,1229925,5
2110,heath,cullen,188,bage place,yalumba park,blairgowrie,3074,qld,19161218,31,08 35396149,9264072,6
5070,lara,bridges,14,dixon drive,,mosman,3207,nsw,,36,02 30134120,6285988,9
1490,kira,bothe,52,dryandra street,yarborough,mount beauty,5108,sa,19020829,25,08 72923251,5094613,4
640,benjamin,ginn,3,waramanga place,,castlecrag,3155,act,19920320,16,04 74603323,6237526,9
8940,evan,flint,5,holtermann place,,pakenham,3197,vic,19251104,23,,9416281,5
1970,mila,keygan,19,kingsford smith drive,,brisbane,3129,qld,19700320,25,07 78414646,4662472,3
9590,zali,michael,20,broadhurst street,,camden,2166,wa,19550423,,08 54042844,2895258,7
9510,amy,bruce,49,richards street,,the gap,2075,vic,19590211,34,04 18370159,5727816,5
1270,chase,barr,13,juad place,,bull creek,3056,nsw,19860515,28,,2306231,2
1570,michael,wiggins,4,attunga street,murrong,mount martha,2077,sa,19880501,32,02 27957696,4610188,0
11270,alexis,pudja,5,anzac park,,samson,2316,nsw,19330912,20,04 49178008,7232522,2
5850,wilson,mac mahon,34,chewings street,,baulkham hills,4228,nsw,,29,04 62123150,8816033,3
6950,elysse,smith,,robertson street,,ellenbrook,2010,sa,19300820,32,04 10820416,8547283,4
1340,jamie,turner,1,veale street,,herston,4715,nsw,19610223,28,07 71164423,5050875,1
6520,samuel,herrmann,6,wrixon street,,tea tree gully,4815,nsw,19760118,,02 13530339,1273055,5
810,jacynta,chambers,8,camfield place,flt 7,mount lewis,0830,vic,19881103,20,08 65329149,6571740,9
3840,rachel,davis,218,falkiner place,,east fremantle,3931,wa,19631123,31,03 99108697,1585541,9
7400,sean,wowk,237,rivett street,yuppeckiar,broken hill,4717,,19410622,23,07 12835590,4496748,3
7370,april,sultan,97,mollee crescent,dobbo,browns plains,2196,qld,19360419,,02 97517118,5895371,7
2490,cooper,gogel,14,waldock street,,mermaid beach,3037,nsw,19651217,37,02 71022146,7154772,7
6590,luke,woolley,14,birchall street,oak bank,bonnet bay,7209,vic,19960318,29,04 50582324,6761324,2
330,madison,harris,7,yarra street,palms caravan park,kambah,4159,,19880612,25,03 25171335,8575395,7
7720,hannah,marshall,4,,,glen iris,2906,nsw,19290110,27,02 04933963,7119444,5
5790,ruby,pounsett,30,yumba avenue,deakin sports therapy centre (cnr king s,rosebud,3781,nsw,19000122,35,08 18150564,2860677,2
6970,shane,buddle,19,parkin street,,greensborough,2305,qld,19330313,29,08 96068061,6139524,0
4570,sarah,hallam,48,oldham court,,st george,3188,nsw,19410326,,02 75052622,7842157,9
7580,hugo,batson,53,warrego circuit,,pelican,3038,vic,19080807,24,07 72450199,3553206,6
10800,anthony,papendell,449,chataway crescent,amaru,kensington,6006,nsw,,30,,2893990,8
8970,jorja,bartel,138,homburg street,,golden grove,3056,vic,19400308,31,04 92090575,2466322,8
2120,nicholas,pearce,37,ironbark crescent,elura homestead,redbank plains,4075,nsw,19730210,30,07 39722487,3237004,0
8760,,cooper,312,conlon crescent,,emerald,4508,qld,19990827,46,08 59894104,9720300,1
7810,logan,bilsborough,297,ballumbia street,,korumburra,6025,nsw,19991123,29,04 92162134,5933159,5
1800,nicholas,twigden,260,hingston close,omaha,gawler east,2094,vic,19050124,34,08 08510889,2939815,4
9410,jordan,polkinghorne,81,liffey circuit,,wonthaggi,4006,sa,19141215,,03 43764252,3648461,6
120,toby,petrovic,36,lysaght street,,eatons hill,2009,nsw,19770310,36,07 04989481,4250729,9
5230,olivia,cunningham,8,pearson street,anando,heidelberg,2250,wa,19090501,19,08 65527282,6966394,3
3210,annabel,gordon,50,rocklands street,millbank vlge,aspendale,4065,qld,,,03 62797278,7857794,7
9280,phoebe,smith,15,lane-poole place,,north perth,3020,sa,19270209,29,07 31911800,5720207,3
8290,talena,herbert,26,frome street,the park,toowoomba,7250,wa,19420926,27,08 80969249,4850016,1
3450,oliver,easton,257,kurrama close,,hampton,2060,qld,,31,02 82417904,2385638,3
5880,mitchell,nguyen,14,cheel place,the sargents residence,rutherford,6064,nsw,19380807,32,08 43230146,6090699,8
10130,elki,burley,10,mcburney crescent,,dundas,2259,sa,19251011,,,4261018,6
4670,kiana,tanser,31,dumas street,,jamberoo,3124,vic,19831122,,04 03733490,9681544,1
5550,lachlan,williams,40,ashburton circuit,,armadale,2133,qld,19730225,,02 97877527,1559603,8
10210,holly,mccarthy,75,galibal street,shady pines,beaconsfield,3977,nsw,19630811,,04 36340894,8086834,3
6410,kyle,beveridge,13,jennings street,ken hunter lodge,padbury,3056,vic,19420604,,03 01611238,7377545,5
2050,callum,thompson,13,guguru place,,preston,2260,nsw,19610118,26,02 86899838,6810119,2
7480,madeleine,ward,1,hanna street,pacific palms vllge,victoria point,3134,nsw,19280307,33,03 33767328,3872295,5
1200,kiandra,kalogerakos,14,marchant circuit,,footscray west,3192,qld,19380622,35,03 93279561,8044667,7
