rec_id,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,age,phone_number,soc_sec_id,blocking_number
1461,jake,kosasih,29,wirilda street,wyoming,frankston,2793,qld,19560221,31,02 25053073,5330971,7
16471,brooke,podger,212,mather street,,bellbowrie,2218,wa,19690521,,03 82745449,9759017,1
5271,,cameron,22,dookie satreet,,port macquarie,2835,wa,19780918,,08 69710176,6939881,7
17471,courtney,mormanis,174,richmond street,araluen west,atherton,3971,vic,19830914,17,04 79629261,2676825,8
5651,ethan,keefe,20,summerville crescent,,jooldanna,2480,wa,19160605,,04 66131500,2580980,1
8381,christopher,leach,23,seymour lplace,finally,west wyalong,4018,nsw,19200828,27,02 30434173,7526088,0
2191,seb,reid,119,stuart street,weaverham,bundarra,2120,wa,19920625,31,04 64194536,6099087,6
22781,emiily,john,4,dann close,,sydney,2770,nsw,19801206,29,08 89077648,5485868,4
2721,shana,feltham,66,diamantina crescent,evergreen,vaucluse,7270,vic,19414216,26,02 00323572,8401558,4
4571,tahlia,zietz,272,morrow street,kananda,branxholm,4020,vic,19300202,33,,5192849,0
8981,millane,borrill,21,rowntrey crescent,st vincents speclst medcl centre,rydalmere,3806,qld,19201007,24,07 10403556,6102751,8
7691,chloe,garcia,3,throssell street,,o'connor,8325,qld,19771212,,04 23643417,8399869,2
19471,,robinson,110,prichard cibrcuit,,north narrabeen,3047,,19160728,29,08 29103644,1656057,7
22671,liam,marshall,2542,kitchener street,,cairns,4740,wq,19091215,30,04 44715063,7540170,5
9421,jack,burgess,2,biddlecombe street,,dalby,3132,wa,19980101,32,08 23094616,1706905,4
1961,byron,ligdopoulos,4,officer crescent,,wangi wangi,4814,nsw,19681211,,04 80548013,4616841,5
13051,isabelle,hicks,80,wentcher place,fairholme ctge,dudley,4068,nsw,19930510,27,03 42607008,2852666,9
6731,kye,kelchner,48,gellibrand street,figtree grdns caravn park,georgetown,2099,wa,19700116,27,,5628315,2
19201,moniqye,hobbs,10,blackman crescent,wrington,kambah,2539,sa,19351128,38,03 89825611,5682045,4
11131,spyke,colli,282,kirkland circuit,,rostreor,2324,nsw,19800706,30,08 62625381,6026763,3
1581,sarah,dover,,holman street,,carnegie,3003,qld,,21,08 00912583,2992754,6
11631,sebastian,redding,6,desailly crescent,,rankin park,2233,wao,19130102,38,07 43611792,7352062,6
7231,tori,morrison,11,brigalow street,elgin,emerald,2905,,19311029,25,03 63263216,6219125,6
9251,jaden,royston,3,paul plave,,tallegalla,2770,qld,19880406,34,,5219747,1
8121,imogen,goninon,19,freda bennect circuit,karingal,hazelbrook,3192,wa,19520219,,08 62233913,5005872,6
1851,talyah,francis,,chewings street,,rutherford,2199,,19901105,,08 15022488,2199779,9
18431,alisa,ransome,22,firbank close,the marsh,wanilla,2429,nsw,,37,03 41324183,7823855,5
1451,jye,sproule,105,wiburd street,,kew,3051,qld,19170810,,08 21039097,8125546,7
16941,abbey,jauncey,2,,tallowood park,warrawee,2641,,19830114,36,08 67777966,8865206,8
21201,sarsha,,12,chuculba crescent,,stawell,7000,qld,,19,03 76362781,6402865,3
2931,mikayla,laing,9,beaumaris street,,fairfieldmwest,4815,qld,19831027,22,02 88099663,7036972,7
3501,pearson,missen,3558,williams street,wave hills,tamworth,5243,nsw,19150531,19,02 55882225,7273696,9
17801,zoe,thusain,10,,,kenilworth,4221,nsw,19610522,,07 64132938,4259366,2
14891,nathan,osborne,6,torrens street,,langfrd,3172,nsw,19970312,24,03 30067067,5344235,3
14841,jake,minge,12,gilbert street,,bellingen,2176,qld,19060116,31,07 76459881,8931987,4
19691,timothy,van cer hor,106,fullagar crescent,,st clair,2500,nsw,19210617,31,07 98046439,9694712,4
9811,dylan,,5,clarnette place,,hamlyn heights,2446,wa,19841021,31,,1727682,6
21971,bronte,rowett,2,springvalw drive,,roseville,6160,,19700817,21,04 97825815,3648353,9
9071,emiily,harris,2,copland drive,,boyne island,3150,qld,,35,04 49011703,5760038,8
22741,isabelka,bishop,72,dalley crescent,,caboolture,3850,wa,19630911,26,04 86995759,3660816,8
17441,timothy,iacuone,4,rosella street,,chisholm,2285,nsw,,20,04 84244181,4270019,6
13661,bailey,murphy,908,lampard circuit,adeline,east preston,3199,sa,19220331,35,03 72022799,5315413,6
13181,olivia,gray,82,roddafplace,,mill park,6258,act,19070316,17,08 76156098,3038458,4
18901,hannah,pelham,121,eugenia street,,usher,2650,,19180808,,07 21310880,1548616,4
22871,lukas,mckenzie,109,east place,,padbury,2323,vic,19580111,25,02 64715788,8242469,8
21771,gemma,reardon,111,gara place,,moss vale,4152,vic,19180819,32,04 88153796,2374055,0
19341,amber,wynbetg,40,carlile street,,doncaster east,4720,nsw,19220727,30,03 13498337,8534964,5
11671,april,catt,151,fullagar crescent,adlea retreat,hallett cove,3022,sa,19740110,29,02 05296206,4531338,8
9231,ella,jenkins,6,buckley circuit,,fulham,2285,nsw,19780262,,02 45268524,2435498,9
20071,james,parsell,51,julia flynn avenue,cara,lake wyangan,6056,sa,19900202,27,07 79745099,6456750,3
14801,harrison,mueller,414,katherine avenue,geelong private hospital,meerschaum vale,2790,qld,19430513,26,07 79681718,6380308,1
14771,jacob,pitman,13,edgar street,,killarney vale,6511,tas,19060620,20,03 42423826,8803480,9
19121,isabella,schkabaryn,29,purbrick street,,southend,2200,vic,,,04 83609121,6417849,1
5551,teagan,bradbery,35,kurria place,mecca caravan park,flinders,3066,wa,19191217,,02 42532569,5363212,5
5261,luke,bradbrook,12,arkell place,orange grove,youngown,3356,sa,19890808,34,03 83268837,2406599,0
11991,madison,lillo,28,hicks street,merunegal,toowoomba,4228,nsw,19920313,21,03 49110959,6240716,3
10431,luke,qupst,36,port jackson circuit,,clear island waters,4051,,19460114,30,07 20587834,8958183,7
8901,destynii,janway,86,brentnall place,,marsfield,2334,nsw,19930202,36,07 10118055,9672080,4
13911,lewis,miller,25,cooney court,,golden beach,3612,qld,19031218,25,08 25747223,1226783,9
22381,isabelle,sofour,105,tantangara street,,browns plains,3186,sa,19010918,32,,7047343,2
15971,nicholas,clayton,30,knox street,,footscray west,2342,nsw,,30,02 98857087,1011074,3
7891,karli,davkes,13,baldwin drive,emmerton park,home hill,7250,,19020622,31,03 28519215,3795573,2
21041,thomas,ling,658,callaghan street,,coolbinia,3134,wa,19480809,,03 92576522,5683848,0
721,,phelan,84,morton street,blazeaway park,greenslipes,3192,qld,,28,04 64195058,7745084,2
22851,charlotte,chandlrr,157,hyndes crescent,,nundah,4343,vic,19310130,34,04 89351092,3400280,9
17561,kydan,belt,131,maclean street,armitage,north rocks,3630,vic,19320112,30,07 48060071,1410871,1
12461,cashy,sochen,76,coxen street,,castlemaine,2444,vic,19650909,34,07 60659539,4875039,6
5981,zoe,tucker,48,waine place,,cranbrok,3824,,19960625,,02 83466134,6623065,6
14191,matthew,kusmanoff,27,alleyne close,,stanwell tops,2232,vic,19430726,28,04 24380236,3712668,9
2171,jacynta,dale,4,oxley street,,paralowie,3024,sa,19691027,,08 61221027,1075252,0
15581,felicity,leam,290,ellerston avenue,,thornleigh,5038,qld,19800718,27,,6581100,5
21331,jade,voegele,14,roebuck street,,kensington,4564,vic,19180319,29,02 46531715,3963749,2
8961,owen,bertelusmeier,22,marrett street,rosedale,carey bay,4701,sa,19270223,,08 34225551,4402621,0
18971,jasmyn,green,10,coningham street,,milperra,4500,qld,19060928,,02 02770775,1665634,7
21811,isabella,hester,4,derrington crescent,,flying fish point,4069,nsw,,20,04 69468132,8893682,1
4351,zakariah,francis,6,hayden close,,claremont,6018,nsw,19630318,36,,2405208,0
23481,kyle,hillman,5,badenoch crescent,,patterson akes,5072,vic,19080202,23,08 92420909,7401827,5
18061,beau,kent-burford,72,morrow street,,hallsville,2611,qld,,33,08 67864220,1200263,1
671,cooper,dawkins,59,tepper circuit,,tanilba bay,3088,nsw,19990110,22,04 03852464,3281257,9
7721,lewis,andrews,8,petre street,raafa estate,anglesea,3186,nsw,19230423,14,04 27627149,4836346,8
13871,hannah,mcgregor,425,arabanoo crescent,,ryde,3418,,19271020,31,04 34020651,7627302,9
2921,takara,dowd,206,brand street,yalgoora,wangaratta,4610,vic,19910718,,,1457187,5
21421,naomi,walker,6,rohan rivett crescent,,bidwill,3189,sa,19810622,33,08 11861184,2457473,6
8241,stephanie,box,4,symers street,showcase on the beach,mount lawley,4570,vic,19720516,,03 56467548,2675037,7
11361,jarred,maddock,108,mackey place,,port pirie,2136,nsw,19870416,37,04 57509346,4161465,1
22141,samantha,cullity,19,epacris place,balmoral,sandy bsay,3806,nsw,19370124,,02 75664807,8867676,3
9801,thomas,brock,33,howitt sttreet,hill crest,williamstown north,6042,qld,19850413,,02 67029307,2401300,5
16441,zoe,aunger,2,hicks sfreet,,slacks creek,5540,nsw,19271229,31,04 15388143,2615365,0
13281,mitchell,mckenna,22,dyett circuit,the village,braddon,3977,vix,19010401,31,02 47386484,6635624,7
17851,kane,bayley,33,,macwattle farm,salisbury east,7018,qld,19641111,33,03 70808301,6272133,0
311,rile,duke,100,leighton street,jacob road,leabrook,4390,vic,19740326,34,03 80889355,9649886,7
20531,nicolas,brennan,37,wilson crescent,karboora court,hoppers crossing,,ns,19051207,30,08 49213244,8523821,1
19831,caitlin,rodgers,8,,flt 4,windsor south,6155,vic,19221124,32,03 45110535,2871107,7
21481,timra,hatzilaou,51,condell street,benwerrin,fairfield west,6027,wa,19111127,23,02 70310313,4279873,8
18951,thomas,brown,30,martin street,kings ck,warwick,6018,nsw,19109403,33,04 48403219,6469889,1
18571,luke,batchdelor,17,mcgivern crescent,,nerang,7015,vic,19791227,37,02 79404160,6510089,2
3681,channing,schulz,8,bingley crescent,,warranwood,2176,qld,19541012,,,4996765,8
14231,lucas,barkey,5,schofield place,,woronora heights,6107,vic,19820716,34,07 88326976,1139449,1
16231,tanar,darrie,17,,,underdale,3194,qld,19070719,25,04 24543411,4165183,8
1471,joshua,wilson,11,charvin court,,rozelle,4655,nsw,19651120,,08 14912780,8527179,6
7551,adam,carvagal,29,newman street,,ermington,4551,sa,19250327,27,08 56190945,1541003,7
11521,rhiainon,ting,12,lewis luxton avenue,,newtown,6076,,,38,07 22447641,9243278,1
2471,gabri elle,topley,30,harrison street,,holloways beach,2216,sa,19460402,26,08 28804885,5783564,5
7421,benjy,su,41,jaeger circuit,,tinaroo,5108,vic,19080630,29,03 63783951,2815662,5
6351,sophie,van dartel,,dunstan street,waikikamukau,bald hills,3442,qld,19060410,25,04 26588972,8654586,1
14741,tylah,giannaros,3,daly place,,broadbeach waters,2163,,19240428,22,03 62744378,6785538,3
12541,ella,mundy,300,beela place,,barabba,4222,wa,19650325,30,03 72039190,1800523,6
14901,mia,o'niell,7,cowley place,,bayswater,2213,qld,19291220,31,,3121400,3
5201,jacob,tome,8,edith place,five mile,coburg north,3723,nsw,19160218,28,04 75622651,8375170,1
2571,fltnn,scott,23,,,hunters hill,4074,nsw,19810214,,04 86726908,3072629,5
20851,edwards,bouyer,70,barton highway,,breeza,0810,sa,19870224,40,04 71176491,7993040,5
12171,jessica,crispin,2,kanooka street,,ballart,2913,wa,19140701,,07 37612816,5695364,6
1041,jessica,burgemeister,283,loddon street,enfied,cranbourne south,6170,vic,19561017,35,02 48248227,1650320,0
6501,jordan,findlay,10,northbourne avenue,wilgaree,balmoral,6076,nsw,19620016,30,02 23837046,5659454,6
14551,reganne,mckendrick,168,baracchi crescent,,kingsgrove,2261,vic,19681011,28,07 34939911,1675413,7
24681,emiily,watters,5,kepert place,,inverloch,4074,vc,19340607,35,08 01922322,3744666,8
10511,harrison,brown,31,gatton street,,brunswivk heads,4116,qld,,29,08 87597533,2985767,1
11051,,davies,814,cotter road,,churchill,2088,qld,19600918,,08 30087973,1254704,7
3401,bianca,ritter,2,van raalte place,,mansfield,3937,qld,19441817,,02 55506762,8160016,7
20651,mikayla,parrh,74,pinkerton circuit,cobaki broadwater village,norman park,6530,nsw,19560604,33,02 57247446,5026063,6
2031,tabitha,smith,15,miller street,,south wentworthville,2484,vic,19530317,21,03 40468687,2014099,9
19191,alexander,mellberg,27,enderby street,,bateau bay,2207,nsw,19080110,30,07 49580817,4275289,6
19051,jaci,moran,106,pedrail place,,st marys,2830,vic,19591012,36,08 91357570,1721300,4
1261,samuel,keenwn,3,leahy close,,bar beach,2800,nsw,19621107,22,07 17035829,3704033,7
13191,richard,williams,121,dirrawan garden,,enmore,6230,qld,19271019,39,02 74247295,4956151,4
15431,george,todoxov,70,gipps street,bookabie,mount hawthorn,4870,nsw,19440705,,08 97325788,2184896,0
19951,,kellett,2,mackenzieqstreet,,brighton,4173,wa,19270123,33,03 75088769,7207117,4
19581,jayme,,112,oldfield circuit,gummy gully,hunters hill,3142,vic,19020929,24,03 88771500,2068810,8
24171,rohan,collins,20,tate street,,orange,4370,nse,19610628,32,08 79527133,9205812,6
8071,robin,kanahs,128,,degafelga,wanniassa,2560,,19311226,30,02 03011341,4127465,0
4651,asha,casey,4,beasley street,,eaglhawk,6055,qld,19350516,,04 85571586,8465289,3
24231,lauren,drufy,7,booth crescent,glenlands street,wamuran,4515,sa,19450906,26,02 44258303,9655885,4
5061,oscar,roney,10,farncomb place,star coufrt arcade,noojee,3163,sa,19440704,34,08 02755909,7277442,5
15151,tess,edwards,9,de chaie street,,duncraig,2101,nsw,19950611,32,07 78586087,7309402,0
3171,liam,richsrds,2,schuler place,mandurah garden estate,east victoria park,0800,nsw,19600101,,08 56484874,5383040,0
19331,matthwe,stephens,1,narambi street,,plympton,3128,wa,19130505,,07 13721010,9647034,0
17101,sidonie,collett,601,warby place,,dapto,4820,wa,19831011,25,07 23713558,6704288,9
19481,cameron,clarke,16,weavell place,anunaka,renmark,2747,vic,19770906,,02 41874427,7680165,8
18621,thomas,cousinss,17,chapman istreet,,tenterfield,2560,vic,19610523,26,02 24839409,8626743,7
21071,kieran,neal,16,rentoul place,mill hand,lakebma,3079,vic,19490601,33,02 41514293,1273893,4
5101,eleanor,christopoulou,12,fortescue place,,coovee,4113,vic,19301014,28,08 83288143,5794705,8
23401,alana,petrovich,25,,,rockingham,2515,vic,19911230,34,08 31364086,3413909,5
1241,malakai,hxll,22,strehlow place,pibbon west,heathpool,2748,vic,19030309,29,,7764902,7
9021,morgan,vaughan,7,alsop close,,beechboro,4825,vic,19570224,26,02 13021551,9045930,3
22731,riley,gittus,4,frost place,,ashfield,6230,nsw,19501121,24,02 91743367,8787363,8
18441,rhys,foster,7,trumble street,,largs bay,3223,vic,19421229,23,08 26794984,6312705,4
21471,joshu,kimber,3,vanzetti crescent,,beenleigh,3000,wa,,32,,9143950,7
6741,emma,deed,1,donaldson street,eynesbury station,geraldon,4109,qld,19871030,28,04 79964241,1638945,1
3151,tahlia,pike,143,namatjira drive,,eden hill,3806,nsw,19230723,29,03 76472346,6062019,7
20571,eden,gillman,1,hayward street,,currumbin lwaters,4340,qld,19930603,,03 93894475,7738711,6
19161,archie,banner,90,prisk place,fairways,box hill,5108,vic,19808406,26,08 53524375,3123740,6
7611,rhett,withers,59,tatchell street,,black rock,2146,nsw,19460120,36,07 48878327,1202370,6
12991,,hicks,27,jemalong street,,orange,4171,nsw,19300321,31,04 66035913,3877251,4
251,blake,iasenzaniro,53,clark close,st francis court,gumdalf,2196,,19050228,40,07 68394100,3168939,4
2751,jessica,dart,72,wanliss street,argyll,roseaater,6062,vic,19070820,20,04 08133736,4825490,7
18511,chelsea,tomkins,4,brereton street,,bonnyrigg,3280,,19710219,21,03 50262502,7492295,7
5911,talissa,fisher,230,smiths road,,mount annan,4891,nsw,19950291,,08 51297357,1416735,5
1051,caitlin,cecere,53,tipiloura street,barcoo,bacchus marsh,4810,vic,19020626,,03 83817836,5113325,5
12611,ethan,di giadomi,25,wilkins street,north jack,canning vale,2041,vic,19720827,35,03 46930126,7158168,9
6771,ronan,gibson,59,ormerod place,,diamond creek,4552,nsw,19470131,27,03 81169642,9639289,6
23521,olivia,harris,7,chandlee street,mount patrick,caulfield north,2650,vic,19940922,32,02 93643961,3806134,0
15441,lucas,russell,7,,malonga park,blackbutt,2164,nsw,19740228,19,08 36942882,3172325,8
3241,lauren,marham,28,house circuit,warramunda village,scarborough,2617,nsw,,38,03 75448847,7564111,4
4481,isobtl,welsh,7,dixon drive,,athelstone,2450,,,20,,3420404,6
4791,beau,robson,72,colleano street,,bondi,2482,qld,19860322,35,04 21069238,8300553,1
14501,evan,,33,squire place,,larrakeyah,4860,vic,19800925,35,03 68407878,1199177,8
3291,richard,martin,5,cooks street,,collinswood,4352,,19071124,24,07 69767075,6849310,2
21181,blake,pedler,6,knox street,,morley,3555,qld,19190125,23,,3472325,2
3881,carly,rayner,37,ulverstonestreet,corombie,belimbla park,3105,nsw,19811130,,03 96405869,2425202,4
8741,william,ttn,46,clancy street,hobart private hospital (cnr argyle),lakemba,2549,qld,19620126,28,03 08759012,8467445,4
811,karli,burns,12,chevalier street,,greenarce,6006,vic,19881223,33,07 13530464,7303154,6
8061,andrew,cottnam,70,esperance street,tullamore downs,mount louisa,2170,sa,19810227,,02 24302962,5945105,9
24801,emiily,randanll,35,bracker place,flt 6,thebarton,4737,nsw,19560730,34,04 77601248,9151488,6
13481,trinity,bradshaw,13,middleton circuit,,rye,3058,qld,19209408,36,07 59644142,8751788,5
23621,isabelle,catford,76,mortlocklcircuit,,kepnock,2560,qld,19360505,27,02 66143349,8332783,4
14951,haiden,mildred,1,noel ryan garden,nepean shores vlge,bli bli,4572,vic,19930610,35,04 79292518,3968754,3
13151,madaoyn,kammermann,,longstaff street,,rosslea,2261,qld,19441112,28,08 21445142,2010753,1
23681,william,baciarni,8,port jackson circuit,heathglen village,midway point,2583,nsw,19290905,,07 05063969,1224686,2
20691,,stone,,kosciusko avenue,,maitland,4065,,19112126,,07 17171757,7239762,2
13131,heath,lambden,1,astrolabee street,,kambah,4159,nsw,19280421,27,03 26757470,6222642,1
3891,riley,leon,506,holder street,,dicky beazch,5290,vic,19370225,29,07 78113281,3457709,0
13021,samantha,hoddet,10,hallstrom circuit,,artarmon,6112,nsw,19110125,39,08 19738160,7495223,3
20271,emiiyl,coles,1097,walker crescent,,millicent,5097,tas,19770323,,02 32231207,5747485,1
12411,kiana,white,46,carr crescent,apt 3,deeragun,2619,qld,19140184,33,07 51804249,5954754,6
11911,blake,liston,8,lindrum crxscent,,mirrabooka,4680,,19640130,35,02 98247456,8490180,2
19981,talia,wilsln,68,macrossan crescent,,sinnamon park,2880,nsw,19740704,40,03 35600713,2340326,8
22891,james,blackman,6,,,edens landing,4109,vic,19640516,22,02 10247026,1336873,4
12831,alexandra,cuthill,238,edkins street,,macleayisland,2021,qld,19331027,20,07 57151203,7871997,4
12281,luke,dunstan,32,coolibah crescent,,armidale,6051,,19660127,33,04 00323831,9211131,1
19731,zac,von stieglitz,41,allott place,rsl leisure living vlge,beaumaris,3148,,19450305,,03 59572382,3075530,7
12981,nathan,connwll,4,bennelong crescent,whymoul barham,westmead,2086,sa,19020212,33,,2174974,9
24731,caitlin,elliott,417,millen street,bulawayo,albert park,3163,nsw,19980530,23,03 31890472,8349468,9
9261,alessandria,kalisch,21,finlayson place,kymrock,bellevue hueights,2040,nsw,19040727,33,04 47426371,1230254,3
10161,emiily,henschke,127,levien street,manalee,woy woy,2166,,19620215,82,08 01089631,1858806,1
21621,thomas,camplin,55,illingworth street,,bowral,5125,nsw,19060215,30,02 73078676,6976843,6
5031,chloe,perkins,48,melba street,manor ga rden,goulburn,3070,qld,19580702,32,02 34075844,7693016,0
5621,dylan,pass,8,fox place,,hornsby,6430,qld,19860324,27,07 43908884,3317338,3
7601,erin,barber,158,chave street,,marlee,3939,wa,19650415,36,08 05787057,4805017,7
24351,shelbey,haldane,8,eddy crescent,,pakenham,2535,sa,19350806,32,08 92060784,6136782,0
3351,peta,booth,109,mugga way,,yaapeet,2762,nsw,19771108,32,08 54269272,6883027,7
13521,riley,cowley,2,ballarat street,,laguena,4218,vic,,22,08 24225112,4731875,0
