rec_id,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,age,phone_number,soc_sec_id,blocking_number
25221,jack,ozhylovski,13,turner pace,,glenview,6330,wa,19770117,23,04 49159400,8850787,8
4881,jayden,lorenz,19,blamey crescent,peregrin,yahoona,4350,nsw,19570406,,04 69307873,7673185,2
39211,imogen,janssen,250,leslie street,center cinema bldg,wynnum west,3186,vic,19620107,,02 27694958,5753438,6
20391,catherine,scjwarz,53,forbes street,,ardeer,2615,vic,19280917,36,07 94772840,5297632,9
12311,alicia,casimaty,34,titheradge place,,williamstown,2357,qld,19210916,24,03 53735051,1726270,7
44481,thomas,larkin,48,hansen cicuit,,marsfield,2488,nsw,,,03 91744982,2537725,5
19331,kan,goss,19,baird place,,shellharbour,3087,wa,19370507,19,,5395830,8
16541,samuel,lutz e,68,beauchamp street,aranbark,kingaroy,2620,nsw,19320526,32,03 30572675,3444452,6
41631,olivia,southon,74,hurtle avenue,,hoppers crossing,6081,vic,19930118,28,,2448475,6
4541,ashleigh,,23,chapple close,bonnie view,hamersley,4103,qld,19280417,32,08 53509427,9297827,7
5781,abby,appleton,53,hardwick crescent,rackham,charlestown,6014,,19703601,30,03 22212983,1972199,0
8321,monique,grace,3,warrumbul street,boundary farm 1728,crows nlest,3070,sa,19380303,26,04 93078371,9649041,2
8971,emiiy,rigby,158,marshall street,,murwillumbah,3222,nsw,19140328,26,04 33720961,4270867,6
5971,callum,dalton,14,knox sbtreet,,ashmore,3089,sa,19921004,31,02 77837735,4228864,4
23201,zachary,nolzan,15,muntz street,,edgeworth,3799,tas,,34,02 12799564,1908033,4
48001,joel,bruce,19,rohan street,,edens landing,2095,qld,19050318,32,03 47904587,4533513,9
42521,james,clark,,jauncey court,,shailer park,2401,nsw,19220901,29,07 35165772,8626540,7
35421,jasmine,mayman,56,river street,,palmyra,6066,qlx,19960208,29,03 10134090,6149300,0
29411,connor,ellery,02,gouger street,,carrington,3936,qld,19170915,34,02 86117120,4251091,6
28141,holly,seymour,108,spofforth street,,port melbourne,0235,nsw,19890511,24,03 95328713,4727624,5
32891,annabel,maywald,222,beasleyd street,,joondalup,3146,,19070129,28,03 61335353,2298912,6
42111,hanna,dillgon,54,copland drive,,dapto,2094,nsw,19131227,37,08 05336865,1178050,4
1961,timthy,mathews,97,murchison street,,kinross,6169,nsw,,37,04 67565291,7463444,9
531,caitlin,majpr,,glossop crescent,,north ryde,6009,vic,19250923,24,03 50835656,8947824,7
39341,tahlia,guglielmucci,231,empire circuit,,port macquarie,4184,nsw,19270709,32,08 36425953,4239719,1
21021,hattie,schneider,4,broadbent street,heritage est,jolimont,3464,nsw,19270409,32,,1323963,3
43941,cooper,althpff,79,fred lane crescent,,prospect vale,3070,sa,19950915,29,04 24850607,4046771,3
24191,maggie,jeremenko,127,sherwood fircuit,,caringbah,2317,vic,,34,08 76794539,1295870,3
21291,isabelle,ross,64,dugdale street,,seaford rise,4565,qld,19901226,27,08 00072517,5978760,5
4471,julia,coopet,584,cooks street,bellingham estate,katunga,2666,vic,19010311,25,03 58980185,9804205,3
49051,charlie,bartlett,41,fairley crescent,main green,rose bay,6020,,19101029,41,04 03624286,4063068,0
32431,toby,zucker,2,charterisville avenue,,bayswater,5029,nsw,19891216,,07 28579569,8085197,3
25801,jetg,hawkesworth,124,loureiro street,red cow farm,cooks hill,3182,qld,19300808,27,04 92063289,6054705,8
47551,marcus,taylor,117,handcock crescent,,ravenswood,4160,,19390612,30,07 57323947,8783006,7
14251,aurroa,segui,,william webb drive,,ringwood,3079,nsw,19390612,22,03 81615533,9649511,6
24671,matthew,white,55,tazewell circuit,villa 138,parafieldgardens,4171,qld,19031224,26,08 94918387,8681230,7
27111,jesse,vo,25,majura avenue,,newtown,,nsw,19871918,19,02 55045335,8079346,5
2481,jacob,plant,16,kinkead street,,kulnura,4075,qld,19250620,28,,5088941,8
16431,liam,milkins,7,rosenthal street,,parwan,3074,nsw,,36,03 03936530,8929669,0
25781,makayla,finlay,7,brooks road,,lindfield,3149,nsw,19990915,40,07 47305899,5836894,4
17301,keira,powell,100,wambool street,,newnham,5048,nss,19380414,18,03 65730403,9007440,9
49911,finlay,vanderley,165,springvale drive,triton units,prospect,4570,vic,19410612,25,07 16357868,5122025,7
25091,ainsley,zehle,4,gooreen street,carronshore,yellow rock,2031,nsw,19600601,21,02 40019170,8700865,7
42701,archie,pengilly,153,deamer crescent,,golden square,7004,vix,19730624,36,04 10717247,6805417,8
26131,brayden,mcghie,8,deloraine street,,port pirie,6525,nsw,19920413,,03 58346812,1692323,0
10341,madison,mackenzie,345,badgery street,illiwaha,floreat,4730,qld,19760420,,07 29861453,1189456,2
47481,jaggah,barone,62,greenvale street,,sandrngham,2546,nsw,19341127,35,02 61115815,6820023,7
47541,lucas,stabdage,7,shepherdson place,,bundoora,3131,nsw,19000916,22,08 35961819,7994658,1
47911,sam,mckenzie,5,port jackson circuit,cloverlea,chadstone,2117,vic,19761218,,08 07790000,3522468,2
39911,bianca,woods,29,kallara close,,shepparton,3168,nsw,19580883,,07 69402868,2180422,7
1451,georgie,heritage,3,,,duncraig,4221,qld,19770611,25,08 82450291,1498616,9
18371,elton,pinzone,24,pandanus street,bonnie rock,bundoora,5011,qld,19131217,32,02 20344778,4540576,5
35321,alexandra,carbone,45,bugdeu avenue,sunnyside,woy woy south,2040,vic,19770719,19,04 49407341,6183011,9
45671,maddison,davis,10,eucumbene drive,,avonsleigh,2060,vi,19320227,33,,4150317,2
3241,julia,richarson,80,ferguson place,woden valley speclst centre,glenorchy,3189,nsw,19130703,33,02 57474979,8945266,2
431,samuel,speck,8,chevalley loop,mayfield,bundaberg,2225,wa,19640205,29,02 26543970,2462044,7
49181,bayden,knogt,3,woodfull loop,,griffith,7000,wa,19941121,,07 28140066,5204527,5
27391,layla,normington,52,colmer street,,devonport,2307,wa,19410113,41,03 03035206,2590245,8
24121,tori,kugler,44,goessling place,,cranbourne,3183,wa,19870992,,03 74441738,3030654,2
8551,alexandra,webb,50,bindage street,,hindmarsh west,4059,wa,19420812,,03 19838357,3247173,6
9081,katelyn,long,40,embling street,,moreee,5062,nsw,19040902,26,08 71191492,2750541,3
40211,amelia,bussenschutt,3,alphard place,dallyn,belfdeld,2010,nsw,19421109,34,07 46221832,7724658,2
13201,bertie,cribb,152,nambucca street,,hunters hill,4871,sa,19890508,31,04 41207702,1180231,7
9531,catherine,mubro,102,sanford place,,redfern,3156,sa,19350813,,08 16494431,8301781,6
6401,brooke,johnson,47,twelve trees crescent,oaks estate,dean park,2234,qld,19230207,22,07 17382846,2237824,4
47941,jake,muldoon,8,marlock street,delaneys creek,calamvale,4301,nsw,19651113,32,08 02489837,1044893,0
25871,emiioy,gourgaud,29,fuhrman street,st johns village,,2565,nsw,19840731,26,04 98635038,8129566,0
16131,lachlan,mcsweeney,7,lampard circuit,,mundaring,3760,vic,19400531,23,02 96476611,6232575,2
11291,kyle,birreol,24,onkaparinga crescent,,manly vale,2486,vic,,27,08 18991314,2898361,7
21501,kyle,warren,29,glencrossystreet,,margaret river,2372,nsw,19100712,33,07 54222865,7707413,2
19571,gus,williams,40,shirlos place,rose brae,parkside,2075,vic,19601005,,08 52051867,2125482,2
38501,andrew,mohr,58,forbes street,,chuwar,2155,qld,19250505,31,03 65764967,9247229,3
6331,lucas,mcdonald,5,bauhinia street,,parmelia,2041,vic,19360804,33,03 30060468,8462978,0
36301,mhary,oharris,23,joyner place,,artarmon,4352,vic,19050111,30,02 17859403,8523463,9
11881,isabella,pckett,112,,,preston,2774,nsw,19920621,,07 15289622,6709506,7
47241,loan,mcguigan,143,houston street,,marrickville,5501,,19591122,35,04 64338159,8520367,7
9701,bertie,cox,1,boswell crescent,,mermaid waters,3250,nsw,19020210,,02 96967640,3488128,2
23661,jessica,batley,36,hambidge crescent,,victor harbor,2291,sa,19721117,33,04 17094629,3557489,8
39071,toby,divall,44,wuronga hill street,,ivanhoe,7018,nsw,19381104,26,08 31212706,4028382,6
9021,jessica,burchell,44,ebden street,old stornoway vine yard,willowbank,2615,nsw,19550313,02,03 22123050,1972336,0
44181,alisa,burke,3,alice jackson crescent,,west croydon,2011,ald,19330424,,03 31461544,4688877,5
32101,emiily,mcmichael,59,savige street,,tallebudgera valley,4132,nsw,19660316,,07 64571477,5085925,3
28701,madeline,roughana,1160,barnett close,,queenstown,4075,vic,,17,,3690005,7
47631,nicholas,baird,8,glenmaggie street,,sefton,3280,,19570314,29,03 36962070,2648952,0
39131,harry,templar,80,castles place,,buderim,2290,,,23,02 62679065,1411378,1
46621,tom,marsh,92,mceachern crescent,,surfers paradise,4886,nsw,19820704,34,03 01951761,9377903,4
37051,madeleine,bomine,69,outtrim avenue,,mayfield,2261,nsw,19330319,27,08 47744158,7640448,0
23811,zachary,bengtason,21,petre street,,calen,3071,,19480725,21,03 38602412,2613686,0
5031,,geiher,525,carr crescent,,wahroonga,2820,vic,,35,04 85965527,1711571,9
48171,ethan,corby,42,browne place,,belmont,3844,,19500521,36,02 75724692,9166084,1
38561,kristin,masters,174,leahy place,bear park,port pirie,3888,vic,19910712,,04 03528667,1610699,0
14671,nataie,norton,1,allchin circuit,,woy woy,4740,,19440604,22,04 53879558,4128066,5
26181,jasper,cox,80,sulman place,scotvale medical centre,dapto,2155,vic,19080610,31,03 73795405,2307675,5
9111,harley,liebelt,22,aland place,,glenbrok,2430,nsw,19060212,35,08 12773900,1805510,7
19841,james,zakelj,53,tazewell circuit,,sadleri,4184,qld,19450323,25,08 48829247,4028351,8
28991,lily,gates,27,dacomb court,woodspring,dimboola,2672,vic,19950727,34,08 94291432,6584171,1
33051,ayden,lillis,29,levien street,,ipswich,2144,tas,19641913,32,08 84921404,6015792,8
3211,sienna,duddy,0,zox circuit,,belmont,6430,,19470328,18,03 39193628,2086566,7
43511,caitlin,davis,276,argyle square,,wallsend,3205,nsw,19790310,18,07 72262224,3018194,5
13311,marianne,wiechla,9,upton street,,doyalson,6061,vic,19371121,,08 27072535,4051051,3
7271,hannah,jeffers,1317,duffy street,,lilydale,6215,vic,,38,07 91530484,5842084,1
13081,,genolvese,25,deumonga court,,regents park,6233,qld,19130715,,07 24400421,4174326,9
24851,aiden,palmer,9,bennelong crescent,,diamond creek,3356,nsw,19751107,19,08 92958760,6726738,0
47901,isabella,leslie,48,mcnicoll place,hill view,concord,4528,vic,,41,08 59681093,8893982,0
18191,lachlan,goodwin,8,,,beaconsfield,7190,vic,19480404,17,03 96420723,5797128,8
18111,holly,devine,28,chewingsstreet,,malak,6210,,19070204,40,04 73225072,6731504,8
17511,michelle,dawson,3,gungurra crescent,,warnbro,6153,,19470713,29,02 29875531,9986378,5
31361,cooper,mckenzie,112,lee place,,auburn,4306,nsw,19440406,03,08 18472182,5823399,4
42411,,nguyen,,ragless circuit,curdie vale,wodonga,3677,qld,19410627,,04 34806273,9028346,9
36271,claudia,parry,35,betts place,the brown cottage,avondaleheights,2577,wa,19340112,33,08 43578418,2312085,3
12111,joel,burke,26,pearson street,,the junction,6430,nsw,19530505,,04 75832192,2415302,8
37131,chelsea,ucdereli,2466,bandjalong crescent,mingarry,maleny,2848,nsw,19960626,35,07 10000086,9580922,4
28581,alexia,philp,109,wrenfordsley place,,potts point,2227,nsw,19310805,,02 09737138,9529512,8
13371,annkka,,91,sparkes close,rabbit proof,sunbury,5070,vic,19230815,23,03 49977327,8697958,2
15961,charlotte,martin,13,archibal street,lengora,green valley,6156,qld,19720803,20,02 70499320,2534254,5
11861,cooper,mitchell,62,oakes sxtreet,hawkins masonic vlge,kalgoorlie,5108,qld,19120605,27,04 41599775,6859348,5
2231,faith,hazell,47,vickers crescent,rsl leisure living vlge,pialba,4068,qld,19370203,28,07 25674133,6723916,0
34261,alisha,novirs,14,couvreur street,west haven hostel,chatswood,2286,nsw,19920720,26,04 45142054,5510620,0
37881,brianna,manderson,66,mcluckie crescent,swan ck,margate,4070,nsw,19905905,24,02 57170905,2656229,3
11831,jade,robinson,599,bonney street,hillcrest,botany,2329,qld,19310304,29,08 47098707,7074657,9
14131,joshua,fisher,29,marcus clarke street,,dovwton,2071,,19780828,30,04 35110543,7526233,1
11191,tayah,nettlwfold,9,bradfield street,,,3019,vic,19080922,32,08 12755993,7021819,4
9411,amber,scholes,7,kambalda crescent,ness park,cooged,,nsw,19620116,31,02 87061193,7283484,1
14431,lauren,wevb,166,macdonald avenue,,goughs bay,3199,vic,19610508,22,08 34753246,8782928,2
6281,ajy,frain,10,harkness street,lara park,hectorville,2343,nsw,19910111,23,02 98336001,5613448,0
24991,madson,campbell,53,house circuit,,blackalls park,3223,nsw,19770630,32,08 82110921,6917331,6
33331,charlotte,price,48,woodfull loop,,buxton,5087,wa,19121125,33,03 70686641,9549673,9
6181,ashleigh,taylor,108,antill street,,northam,,nsw,19580518,29,07 42480063,7259438,5
30561,adam,williams,6,stace place,,lagoon pocket,4817,vic,,30,07 22678823,8114617,3
15561,joshua,damaso,47,,roselea,churchill,4128,qld,19310115,22,07 71839183,7308111,7
20921,jack,quann,16,flowerdale place,penmoee,hamilton,2196,nsw,19280917,33,08 59784037,4235796,3
14181,tony,rowe,18,david street,seven oakes,marrickville,3825,,,,03 71941161,7526823,6
38311,toby,helder,38,ligertwomod street,,dandenong,2114,nsw,19390813,38,02 89671918,4327935,6
1241,eleni,north,19,parkhill street,oakover,warner,3630,qld,19960109,27,03 38463529,8431624,8
34071,jacob,farkas,43,captain cook crescent,,slacks creek,4413,nsw,19720421,22,07 31895030,1337740,0
16841,kayne,gale,76,kneeshaw street,,hamilton hill,4301,,19740110,,04 67631118,6238319,3
12991,macey,talbot,10,ashkanasy crescent,sattwa park,ormond,2666,vic,19900922,22,04 78842419,3766783,1
24771,zachary,,55,birdwood street,,kadikna,3150,nsw,19300425,,07 80552763,4709596,6
1681,mattheo,gate,1,wilkins street,,kingsley,4121,sa,19370111,33,03 56787036,3661937,5
40391,jaxsnn,halton,13,sternberg crescent,,logan village,4183,vic,19900925,34,04 50129059,1284491,8
27621,brooke,evans,48,bottrill street,,anglesea,4856,qld,19060531,,08 30159934,9802219,6
29471,ashleigh,zhang,24,spigl street,glenella,botany,3125,qld,19320111,,08 01380060,4065205,9
8901,ruby,thomson,25,ashburton circuit,,laverton,6317,act,19021115,29,08 70568159,4897129,6
14541,taalia,brazier,8,bamford street,sunnyhills orchards,footscray,3805,tas,19070608,28,04 44232202,8224631,8
46911,kyle,smith,20,goyder street,,nelly bay,2423,qld,19511114,,03 49741379,5821420,9
3781,oliver,,21,fitzherbert place,,camp hill,6151,ts,19540710,32,07 17125047,8673920,0
39361,caleb,allen,24,marengo place,,basket range,4680,,19960716,30,07 92778400,2071569,2
46061,iain,lehmann,55,tompson street,,ballajura,2448,nsq,19400829,27,04 85691365,5063068,0
16901,jacob,kloeden,,carne place,,umima,3437,nsw,19310923,,03 40112435,4640767,1
43951,andeew,tiss,68,broad place,kookaburra,minyama,0870,,19790404,,04 17831274,1454169,7
43461,jake,gray,119,hicks street,,bundaberg,3002,vic,19451212,,02 37117782,7791392,9
20011,mitchell,myers,42,macleay street,,fitzroy,2365,sm,19780425,18,04 96520429,6224934,8
14171,kate,bourke,29,knox street,,waratah,2620,tas,19960807,33,02 56797305,9212521,7
28181,amelia,pucektt,7,longmore crescent,,eastwood,3996,vic,19461021,30,03 10583178,2289592,9
12011,sophie,southwood,15,gudgenby close,,maryknoll,4655,nsw,19020917,38,03 07816141,6285335,2
27381,aleisha,cheel,,altair place,,mill park,2161,ng,19170131,24,02 85435667,9418618,1
38831,harrison,barnes,6,barak court,,seven ills,2141,vic,19130917,16,02 45294704,1436896,2
1881,dante,hicks,15,charleston street,,morwell,6056,nsw,,,07 80824483,5388124,1
40721,casey,cutting,3,craven place,,wallarjoo,3860,qld,19881204,,08 39106028,8769488,0
42881,logan,aoun,24,strzelecki crescent,valley view,redcliffe,3280,qld,19191629,26,03 02012099,9214291,8
25941,taylah,skuja,101,crichton crescent,,toogoolawah,2615,nsw,,29,07 24215514,8112369,8
10281,rhy,wicks,,starke street,,balgowlah,4032,nsw,19350125,40,03 42581416,8452854,7
21871,caitlin,casimiw,1,ivo whitton circuit,brentwood vlge,eight mile plains,2077,vic,19980325,,03 51660714,6760794,7
6581,chloe,coote,23,weddin circuit,,renmark,,wa,19770923,36,03 81801684,8582305,4
17051,joseph,lemonn,5,ainslie avenue,,mount cxear,3460,,,,03 65617192,4270468,0
25131,connor,bridges,12,chaton place,,rostrevor,3302,wa,19970419,,02 67399378,8226294,6
37301,emiily,siviour,36,twynamstreet,,gosnells,3071,sa,19730717,33,03 04999730,6126590,0
10661,madeline,mcinnes,1,maygar street,villa 3,mount gambier,4872,qlf,,29,08 07454364,1261784,6
23391,kaitlyn,dearman,268,dalziel street,retirement vlge,waterman,4702,,19710310,24,,1290029,0
7471,danjel,young,62,,,gilgandea,2320,vic,19751119,29,02 66473870,4660840,2
5211,aleuandra,peet,228,gluyas street,hill-view,narellan,2107,qld,19670122,20,07 69893295,7993030,9
20971,abbey,hodson,11,mault pace,lochabee,erindale,4563,nsw,19490928,34,,1137208,9
29741,alez,shepard,124,perrin circuit,oasis caravan park,stanhope,3204,nsw,19840807,24,,3403677,1
31211,thomas,mclean,348,sulman place,allowah,innisfail,2285,qld,19990115,,03 96256304,3101212,9
5051,emiily,ranfall,4,john cleland crescent,,mermaid beach,4017,qld,19210810,32,08 07452883,2658134,1
36171,joshua,jaskolski,18,akma place,,wynnum,4508,vic,19920924,37,04 55770473,4553148,3
26571,christian,marshall,13,broadbeny street,three trees,bushland beach,6061,,19100122,30,04 88680639,1221698,8
44881,taylah,rees,4,freda bennett circuit,wanganella,ballajura,4051,,19890507,28,04 28313605,1381846,6
24301,jakd,nagarajhan,53,serpentine street,,grafton,4218,qld,19400503,26,04 39266642,9990455,5
28231,sam,johnson,10,archer street,,mount isa,2069,qld,19150112,03,04 72246339,8938077,4
14211,dillon,schmitt,10,darwinia terrace,,empire bay,6112,qld,19490901,,07 70774242,3741773,0
38231,jaime,boast,25,castley circuit,yathong,devonport,3012,wa,19430407,34,02 84792006,5024702,1
49661,tayah,maclachlan,4,antill street,,clayton,7340,nsw,19361209,,04 89588667,2741957,5
43781,lucas,maher,24,la perouse street,brooklyn cottage,,3078,qld,19340226,,04 72539935,1969448,0
30871,kallie,duckworth,3,verran place,,lane xove,2299,qld,19740127,20,03 66600357,8782323,6
19881,,thompson,20,newton street,ben mohr,ballajura,4879,nsw,19520019,,08 24836130,3072578,8
30801,emiily,dorsett,66,enid lorimer circuit,,fairfield,6258,nsw,19700407,30,04 73934416,9538029,6
9191,lily,frickder,50,bacchus circuit,,nymboida,4573,vic,19021118,33,07 63621802,8754602,6
9241,sarah,niesar,1,bettington circuit,,hawthorne,3931,qld,19404408,40,02 71273035,3593356,5
36771,tasman,van geel,,,,fulham gardens,3049,qld,19666010,,02 39667064,6016437,8
28501,renee,hutchdsson,19,,,shearwater,5690,tas,19891027,39,04 68347000,2691837,1
2031,chloe,rainbird,102,fawkner street,clairmont,richmond,3099,sa,19340601,24,08 56801275,7285251,2
4961,lynae,noble,37,hepburn place,the globe,shellharbour,4035,qld,19799930,,08 43162244,6393505,5
43421,toby,thiele,74,edwell place,fifeshire,gordon,3214,qld,19650109,32,04 82316350,6477182,6
25881,shantal,hanley,40,novar street,crower,castle hill,7109,nsw,19870517,,07 69432484,6046753,3
11601,shannon,leamy,8,adair street,nulama vllge,mount kembla,2615,nss,,,03 18857453,1890169,4
39311,amber,lanspoeary,22,fawkner street,woodlawn,cobram,4700,vic,19660603,25,02 83212680,9276456,1
28301,daen,taylor,56,townshend street,villa 4,preston,2603,nsw,19520202,,03 90795739,7780346,5
20801,cain,howison,55,sharwood crescent,,croydon south,6201,vic,19440831,28,03 12155863,9297793,2
38691,gianni,gravws,17,ragless circuit,robin hill,mildura,6356,vic,19940921,28,08 12907179,1546529,1
8231,harley,donk,45,petre place,,chatswood,4116,,19471027,31,02 09191244,6482187,7
47581,mia,andrade,74,norton road,,arana hills,,nsw,19020123,34,03 17217752,1823109,9
691,liyl,krunic,37,hobbs street,,ivanhoe,3930,vic,19820227,38,07 84809533,1176249,2
11,dimitri,foster,110,alston street,junction cove,baulkham hills,2229,vic,19541118,30,08 49342734,4830892,4
41641,gabrielle,mairen,420,moresby street,,strathpine,2473,nsw,19001010,37,07 83581694,3464803,9
37451,joel,franklin,60,yabtree place,,templestowe,2760,qld,19740270,32,02 19871944,8624355,0
38331,vanessa,cranwell,305,marston place,,tatura,4751,nsw,19150912,,03 36469963,6671590,3
29551,gianni,haris,167,atherton street,,broken hill,7325,qld,19960914,36,08 70195593,8967503,7
17391,thomas,caldwell,,burtt crescent,raafa estate,footscray,3862,qld,19250820,,03 82917933,3515589,9
9551,alessia,harris,242,rice place,moroowoolen,mooroopna,3196,nsw,,22,02 65130349,8937254,5
39171,harry,lawson,2,mann place,mayfield,mount annan,4811,vic,19850626,29,02 64819776,3788327,3
44441,tristan,mccarthy,7,mt warning crescent,,south hedland,2747,tas,19521129,,03 06527586,3927167,7
12771,oliver,orr,14,salkauskas crescent,south road,gwandalan,4655,nsw,19170902,23,03 86137705,5517800,4
43141,ciaran,moulds,11,golden grove,sec 18,doncaster east,3089,nsw,19070104,28,03 43781241,6055868,4
48381,dale,gillis,17,rischbieth crescent,,gordon ark,2251,nsw,19480519,29,08 16707547,5100482,0
40761,harry,lommvn,25,kelleway avenue,,dungog,3250,,19320808,,,8868077,7
47111,leon,grimditch,39,rowley place,,templestowe,2324,wa,19030217,41,02 63446013,2429083,7
40221,thomas,,148,pinschof place,kialla lodge,gunnedah,4737,nsw,19480812,31,08 12899048,3231827,0
38461,byron,griffin,,keys crescent,,mandurah,6391,,,31,03 22091973,3234508,0
17521,zachary,hudson,83,griffiths street,,beenleigh,4217,vic,19380506,,07 00398957,1674934,9
17551,jacob,bishop,14,bural court,,albany creek,2650,,19400301,12,02 53019952,9944639,3
9791,naomi,bolognin,174,monkman street,,corryong,6280,wa,,21,02 13283333,1137363,3
31341,dillon,garrett,14,monaro crescent,,mooroobool,4101,qld,19280446,29,08 81769799,4390687,1
1601,tahlia,rowkey,11,city walk,penny royal,macquarie fields,,vic,19890327,30,03 94568128,8928477,5
25771,rebekah,ohart,27,barangaroo street,,balaklava,2099,wa,19841016,25,02 07812519,5001158,8
10771,andrew,flannery,4,longman street,,marshall mount,3190,qld,,,07 58173592,5445808,2
48101,teaha,burns,178,shakespeare crescent,,pelican,6210,qld,19320405,,03 33393796,8081357,3
33671,mia,broks,30,barnett close,cambrai village,glen waverley,6148,,19741230,26,03 87933803,3344067,9
48071,taylah,nelsno,111,hicks street,,turramurra,3465,tas,19620809,31,07 54421243,1396161,3
27281,,burgess,1,alexandria street,,surry hills,2603,,19760817,34,04 61208546,4627877,1
40411,bianca,pratt,250,eggleston crescent,mangiri,currajong,2760,vic,19810514,,04 34359997,8515012,1
11341,iai,john,23,meyrick place,bethlehem rm 48,duncraig,3162,vic,19010915,,07 92708761,4341081,3
28081,alana,martin,75,oakover circuit,the ridge,ferntree gully,4565,nsw,19680513,31,08 45155767,8004919,5
49311,kristin,jackson,3,,weewarra,dubbo,3093,wa,19810211,27,07 52021246,7200304,0
49921,jamie,anderson,6,mcwhae circuit,,glen iris,2228,nsw,,30,07 51995066,8426821,6
45541,logan,esson,14,mackerras ceescent,,nowra north,2219,qld,19390516,35,04 49390588,3124471,1
48841,tahlia,kenny,8,knox street,,mundolra,4614,qld,19470619,29,02 66573008,7553388,9
33711,hana,lee,15,mackenzie street,,wallington,5097,sa,19430429,28,04 35259737,1163198,1
39081,gabrielle,cutajar,8,loureiro street,lake cargellico,hamilton,3191,qld,19190504,29,08 20258872,2633738,0
35941,kane,bull,268,ragless circuit,,tamworth,5046,nsw,19620723,33,03 67314528,7710134,4
31801,isabella,,37,,tookaru,bentley,3079,qld,19880416,,07 82339835,2806737,4
14831,zane,stanley,32,alleyn place,st francis vlge,everard,6225,wa,19591106,,08 48053489,3422859,0
20891,tristan,hales,6,pethebridge street,,heathmont,4551,qld,19810522,31,02 12851056,3749974,1
5511,nicholas,lemm,177,mcintyre street,,mildura,4217,qld,19414027,,02 00336482,5698754,5
4651,ashley,knigjht,17,ryle place,,parramatta,2750,wa,,28,03 06459281,3398601,7
31221,thomas,watson,,noble place,,wellington,2116,sa,19520224,,02 86197989,9230506,6
23361,oakleigh,,35,owen drive dixon,,rowville,3179,qld,19351222,33,08 29197166,3653315,2
4161,georgina,vogias,11,alawa svtreet,,st james,5108,nt,19231226,31,03 55463173,2414854,6
41861,michael,koper,36,beaurepairw crescent,,forbes,4312,qld,19970806,36,03 92714594,8962359,1
8951,adamc,cockburn,3,cooney court,,manunda,3130,vic,19190320,,,1756691,6
44271,zarlia,o'connor,111,blackwood terrace,,coogee,3125,qld,,,04 38765428,6508111,3
35311,shakirah,campion,37,kirwan circuit,tourist park,yeppoon,3939,nsw,19040309,30,07 61389356,6661683,8
29721,zakariah,al'lahhan,70,alfred hil l drive,longridge,spence,5083,qld,19890312,24,07 50997178,6969587,4
6381,courtney,gerace,17,berrell street,roseneath,mundulla west,7162,nsw,19911219,31,08 22773559,7134231,8
