rec_id,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,age,phone_number,soc_sec_id,blocking_number
8403,harley,frnech,25,abercorq xescent,,broadmbeadow,5110,ndw,19300624,28,03 69516868,8593766,0
19162,mitchell,o'bkne,20,ern florene crescent,,coaloy,2518,qld,19179722,28,04 83308299,1367962,9
33211,indiana,etvon,36,mawson drive,,goonellabah,2284,wa,19400021,28,03 82799713,5526073,6
23024,finn,davenport,11,mouatd freet,coolamonroad,alubjry,2620,wfy,,,03 64819861,9941741,4
9907,haylme,bo yrn,62,power street,hayfield vlge,seafod,2541,qld,19560624,,08 83471268,7953748,6
57252,chloe,cob,2,tiptree xttescent,,nunamara,,vic,19151202,27,03 53371663,6280653,6
32516,georgia,rogzndon,58,candlebark close,patawilga,carltonmorth,3690,qld,19010824,36,07 60836434,3550906,3
5882,meagwm,ross,96,kevin street,,cleveland,3171,,,82,07 12506833,9404967,9
17262,caitlin,dignag,52,scrivener street,,st jamds,3017,nsw,19830310,43,03 37159990,2774260,5
50822,elcxa,hein,82,gudgenby close,,fernyz ceek,3308,nsw,19750722,27,02 77383279,1102078,6
49784,,lockwzd,8,mackerrasrorescent,,walkerville,0108,,19280213,30,07 75465879,7832858,2
5252,nemesia,sit,56,barnett close,broadwater covrt village,mermaid beach,3992,vic,19170716,81,03 08735791,6028056,2
53612,zebedlah,edwards,3,weathers street,,toowoomba,6357,vic,19579923,,04 76227992,9459925,6
13833,kallu,humphreys,2,domain street,raleigh park,orange,5298,qld,19572010,29,,9607958,3
50885,,piftt,3,giles sgeet,,mildura,4213,nsw,19080310,23,03 44018632,1165423,0
30651,damken,forstec-jones,19,carter crescent,,glen krsis,5039,nsw,19511014,33,04 70080698,6730675,2
44054,hollie,weatherill,22,livingsyon avenue,sect 80,bayvictw,2428,wa,19631117,26,08 61360413,9540595,0
48551,joselyn,cog,7,ross smith crescent,corrodgery,marrickville,2153,nsw,19575029,27,03 54604703,9807744,2
20542,alexanra,ryaan,52,tank ssreet,,moolap,6018,wa,19170827,38,07 20099906,5683654,4
26403,kai,kitcuen,112,jennings street,,clear island waters,6038,wa,,40,08 12738186,2146574,0
24872,emiily,bickloy,5,frencham place,john curtinu hostel,lorne,6530,nss,,33,02 86884517,7369520,1
1443,jenyna,lonergkn,78,learmonoh drive,,dorrifksgo,6008,nsw,19329298,36,07 03454188,2323525,2
49777,nicholas,chilotxt,,sadlier jsrreet,,richmknod,6050,nsl,19710906,21,04 34448077,8393168,2
9525,jessica,virfin,15,altso ncircuit,,edithvale,2042,,19000942,29,03 03818041,4995174,7
39261,olivia,dextcer,4,street calvin,nepean river caravn park,gisbogwe,0853,nsw,19485018,28,04 71198560,7556309,6
14083,mitcyevl,rucioch,14,ivo circuit whitton,,marburg,9303,nsw,19070320,,07 42735872,2973619,2
25401,alksia,coels,22,castlereagh crescent,blackwattle farm,lafa,,nsw,19450617,29,04 39993345,8358490,8
56475,georgia,lemezina,3,matin treet,,warrnambool,2085,,19810115,38,03 26890456,9560083,1
7743,ebohy,de koning,8,badimara street,yattenddon,alstonvile,3783,vic,19620815,52,02 43971443,8588694,2
58776,evagelia,mcclojiean,6,kernot snereet,,riverhills,5021,,,35,02 08433471,5460435,0
5874,xephren,o'brien,64,capel place,cambraixvillage,windjle,2737,qld,,,08 00841583,7326287,5
20802,tsi,daniels,17,medley street,,milduar,2479,cic,19920915,36,02 45988345,2665990,5
22255,connor,frank,247,wyselaskie circuit,,creek rqrells,2662,qld,19731217,35,,8252542,0
23894,noal,jamdd,19,springvaldedrive,,pascoe vale,2338,qldk,,,02 25296893,5517366,3
15601,oliuvw,brooks,294,,,marantbwfoo,3977,nsw,19206306,,04 31234952,8579421,1
23341,josuh,devrell,15,henry nrttreet,,whorlyly,2795,,19301901,32,07 44047108,8739436,8
5842,lach lnr,price,216,trumble street,bay village,felixaow,5554,nsw,19960501,29,07 04482797,4602642,3
56382,joshuq,,12,narrabundah lane,,buronga,2541,nsw,19490915,34,07 65489790,8368600,1
57174,dqvy,hormazabal,32,roebuck street,,crookwzell,3283,qld,19801022,,02 86173002,8142612,1
5041,patrick,weyx,308,dixon drive,,korumbnurra,4218,sa,,15,08 80176005,7917417,0
55192,andrew,whepan,6,brassey street,,raceviiew,2234,nssd,19730829,,,3705934,4
33611,charktte,adlam,3,harrisonstreet,malonta jpark,lewisham,2159,qod,,22,02 37588556,2857585,2
19132,rubn,farrxwwl,120,cassinia sgtreet,tabulam park,peqrit,6220,vic,,28,02 78451174,4134507,8
17061,infkana,cristaudo,24,lathlaon atreet,,tootgarook,4879,,19161001,38,02 06600249,2827453,4
22332,,sulzbetyer,33,standbridge place,,wollombi,5142,,19991817,,07 12582523,1182599,5
56384,joshua,,59,narrabundoah lane,,buronga,2541,nspw,19409195,34,08 50838193,8368600,1
28632,pacd,mosx,3,kitchener street,grammar shool,bayswater north,4108,qld,19600297,31,02 31694078,3155465,8
52577,imogenu,macdotald,223,bennett street,,yeroga,0871,vic,19210232,,04 21187096,6891414,9
38125,mxs,nilson,,nagara street,,churchlands,1244,sa,19191236,04,07 03212050,6680501,3
7333,kylee,beatpy,3,yirawala street,,roebuck,4187,qld,19600801,30,07 91936571,8200726,1
42915,eliza,larrett,25,nardoo crescent,,bundaberg,,sa,,,02 81005262,1955872,1
48027,samuel,pasvouris,161,freehiok atreet,,kyneton,7006,vkec,,,03 15983879,3738289,4
38646,mai,gihll,27,,,noosavulhle,2335,vic,,32,07 78456263,2000958,7
45102,ashleiyzh,buckley,16,emily bulcock crescent,,landdale,0343,nsw,19420304,23,07 85027280,7162118,0
9044,jasmine,cri,47,southernfrss drive,,eudunda,6101,wa,,18,02 14255195,9845183,3
11875,shantal,elhelou,141,towerys olace,,normankpark,2194,act,19580319,73,03 12432021,5893274,5
9903,hayley,bour,163,,hayfield vlge,seaford,2541,qld,19560824,,04 42404720,7953748,6
1401,megge,deleeuw,22,macdonald place,the cottage,kaleen,3046,vic,19760327,22,07 51707908,6100589,7
38667,stepdbnie,waggt,,bond cfucent,,chatswood,2230,nswo,19120814,26,08 76948720,1196170,5
12322,nef,ostromecki,906,elsey street,mallawa,nairne,4122,vic,19290921,33,04 73904574,8392092,4
33294,emily,kyed,142,frenchisrteet,,toronto,3126,sx,19920321,24,03 06554610,3708474,8
37865,jack,ho,1,heagney vadscent,,alligator creek,5540,sa,,27,03 92552462,1706035,9
21105,karla,denhma,2,blackwood terrace,yarranvale,new marm,4306,qld,,,07 54915839,1849907,3
57865,tzm,balak,20,crescent ivddle,,kangaro opoint,2708,vic,19380114,,07 65956554,3139014,8
33976,gemaley,collins,5,hake street,,west pennamt hills,5024,qlt,,28,08 71062881,8569137,6
19723,stephanie,johnston,43,monaro crescent,pleasant ridge,cheltenham,6027,wa,19360410,,02 43834699,2270549,2
5182,edwrd,habj,9,canberra avenue,,old toongabbie,2536,nws,19681181,27,07 02814209,1792866,7
17761,emma,dodemaide,13,jackie howe crescent,,fivedock,3035,sa,19380815,39,07 02532896,2289976,4
1696,plovanic,sam,1,arabana street,,eastwoood,7259,sw,19020609,23,03 73534716,6345008,5
7623,mattjew,kin,8,lange place,,calamvale,4043,vic,19370981,22,,8513096,2
29229,da fvy,bilicz,64,napthalic lose,,avocar,4670,nswl,19880922,29,07 56940189,5500298,7
46424,thomas,willgiand,13,keane place,st margarets wing,morphett vale,4702,tas,19291907,24,07 05059706,3598700,0
32315,trystawn,hamilbton,32,burdekin avenue,,mirana,2106,vic,19350227,,02 45979156,4129580,0
30155,tyrone,britton,229,,,whyalla stuart,6021,vic,19750317,27,02 33561637,7018032,2
21633,braedon,jones,12,street parkhill,northgate garden,thorioe,2276,qld,,37,,6914993,2
11212,riebke,tony,47,holde nplace,barkala,kew,2181,nt,19600402,32,04 94003713,3160060,2
20004,jade,garjvin,11,icely place,balaka,belconjen,2750,nswc,19792012,,03 88138576,5105917,5
7331,lindsay,kylee,3,yirawalosf treet,,roebuck,4187,qld,19600912,73,07 91962571,8200726,1
17073,spi,boyr,151,maugeexlace,,gawler,2153,vx,,24,04 05863754,4305994,5
47281,alex,hoer,20,bugden avenue,,the ranges,3015,,19400906,,02 11396717,7881979,9
40475,jacynta,bellmann,1,flinderz qay,,creswck,2560,vic,19934898,27,08 80814066,3683452,0
33775,jacr,martin,225,street affribald,,midwau pint,6020,vic,,,07 98218076,1472205,0
46121,imogen,gallacher,7,emmottzplace,yenda units,earlwood,5025,,,25,08 47731625,6557795,3
58195,toby,pyafi,147,wrixon street,,balwyn north,3130,,,,03 61983807,6015875,2
38666,stepayie,waltg,,bondcrecsicent,,chatswood,2230,nsw,19120814,26,08 76948720,1196207,5
55846,lachlan,,17,place rznken,,,2774,ns,,37,04 03858339,1510871,6
26656,larissa,nc,24,paul coe crescent,,cranbourne,4108,qfd,19907816,,08 94353058,6158972,7
25137,kody,,8,rowan street,,moor abbon,4405,vic,19860417,,04 61460454,2176027,9
11853,dakfw,aylward,7,castlereaghv grescent,,north yalven,0108,act,19870927,34,07 40218949,4159125,0
4665,,mcky,,lace mmehah,locn 1815,the oaks,4511,tas,19232317,28,08 84549706,4604026,8
56705,emiily,jones,419,deamercreescent,balena farm,kensingtin park,2655,tas,19400414,,,7695653,1
18365,riy,woodoand,116,walsh place,,flindres park,0820,nsw,,33,02 17156954,6375070,8
57902,channing,hearhy,4,bannistdlgarden,,659,south grafton,qld,,31,04 58903689,6814724,1
28472,tinaa,stewart,269,derringtonarescent,coochiemudlo island,cordeaux heights,3223,,19729077,38,07 48629776,2328356,0
10144,hugo,thomponq,7,schlichfstreet,wantana merino stud,mill park,6511,d,19450901,23,03 98429300,3746276,6
7814,rilh,hakl,6,de graaff place,,new prot,3053,nsw,19251714,20,03 96722730,6738143,7
44826,aidfn,,2,coutie place,,gymeabya,2133,qld,19589410,,03 10775265,7649626,6
5373,sarah,brigga,2,ballumbir street,,curriumjdi,2904,qld,19240611,32,08 64331914,6960882,0
4181,carlin,penhal,4,yagaj oaace,,manunda,3482,,19000412,37,02 31279666,8181200,5
28884,cassandra,rice,20,,,maitmnd,2567,act,19003808,26,03 37707685,9348731,0
40941,ebomiy,parman,2,alexander macmie circuit,air force memorial est,west sks,4034,vic,,29,02 69254085,7749973,5
40291,cargl,beagley,631,sainsbury ttreet,,safety bay,2258,qls,19030818,,02 84788151,6643138,5
35741,andrw,bakmuc,171,raiwalla court,condinup,miranda,4508,sa,19108414,,07 35476109,2394152,9
55024,hbls,fullor,13,hibiscus crescent,shepparton private hospital,mirrabooka,2183,vi,19937814,,02 53704876,6312603,7
15204,anus,walkerl,163,parsonsstireet,,emerald,2747,,19790820,,07 78719505,6377441,0
53638,saskcha,o'kpecfe,29,cleeve place,,werrington,5250,vic,19580099,34,07 15944045,5937974,8
22321,jayeh,gallu ccio,15,ward lpace,,leeton,3184,nw,19815027,33,04 65672342,2413595,7
11731,macormack,ayling,7,agnew strdet,,milefennd,3264,nsw,19590625,23,02 80827959,5581061,1
22881,alexandra,andrewattha,,ferrettqcwircuit,,southern river,5075,,19896287,26,04 46597069,1873865,2
15682,kristen,flrg,24,preiss bolace,rose cttage,frankston,2250,nsw,,32,08 24525183,8784335,6
43606,danudl,turner,75,hedland fircuit,,boonkah,4872,vic,,92,02 17884695,6837590,4
52613,tem,szwedoinski,61,ringrosedrescent,,macyl,5024,nsw,19790684,,07 21391380,7131614,0
47323,bradoh,boscott,54,tinderry circuit,,ilbilboe,6095,vic,19531219,33,08 07232666,9666477,0
38511,christopher,esezz,7,dryandrsztreet,pinetops,umina,2099,nsw,19487825,,08 20653553,3540013,9
28783,danel,scudds,2,dugan street,,fitzronprth,2548,wa,19980802,,03 46690296,1270621,7
28883,cassdnma,rice,27,getting crescent,,maitlafnf,2567,act,19034008,,08 47906731,9348731,0
29706,woole,sam,45,jensenrplace,,avoac,3003,nsw,19640229,,04 52306849,6417208,4
11874,shantal,elhelou,149,towers place,,normanfpfark,2034,act,19580319,36,03 12432021,5893074,5
20222,stephanie,hamill,27,macdonald place,,baydon,6201,nsd,19335329,26,04 50252262,7692279,1
17563,timorhy,baggfhwr,44,darling street,,weston,1385,,19260706,,02 66569743,3255325,1
52397,lewus,jokl,10,rivetr street,wirrianda,wahroiopga,2208,qld,19595527,,04 41504801,6147289,1
12961,conba,barthooaeus,1,bruxner close,,,5109,nsw,19381013,32,07 23932354,8957805,7
25314,dylan,lf,76,syreet hroom,,dandenomgenorth,3786,sa,19140118,,02 46251820,2205499,1
38995,segm,rowok,1,coglinplace,empress home park,exeter,2566,sa,19600528,,08 07752627,4189648,5
3484,jacqueline,rebellato,82,,springfield,wandnifth,6230,vic,19860510,34,03 92553409,5401547,8
40077,chlie,tayzor,487,burnie street,,unley park,2148,vic,19341616,,04 06839801,2702790,6
55845,lachan,pehdrlw,17,rankenpplace,,tumboyn ay,2477,nsw,,37,04 03858339,1510871,6
10018,liyr,wipf,144,parrabel place,mundango,bunburyeast,3154,qld,19680924,,02 76489172,6378929,4
46811,charlotte,mcgsiness,08,chinner crescent,gildry,winsto n hoills,6004,nsw,,25,02 13236545,7886910,0
56674,sara,crowdebn,2,cubillo aecscent,brigadoon,mountksfart,,qld,19201029,,07 84353552,4096679,0
53353,kaitlyn,coupland,5,ballumbir treet,,mildurfa,2143,via,19620629,30,08 03656472,8476973,5
5521,judh,,31,baume crescent,,urraween,4212,vic,,18,03 63009797,1856926,4
26787,,,6,bemm prxce,,lennox head,4815,nsw,19720220,,07 99292807,5622241,7
35291,hul,donohue,10,soutar place,toddy's plain,salt ash,2536,tas,19228029,32,03 34123478,8486943,9
37322,chloe,kenny,14,bellinger xircuit,,cardiffu heights,2880,nss,,27,03 27509000,9906533,1
31412,jayfen,spicer,148,griffiths street,,melpnn,3031,vic,,30,04 68062636,7456416,2
24211,timoty,bushrrige,2,noongale court,,kempsdy,3071,,19080725,30,,3550690,8
53843,kailey,riley,24,dalyellkdtreet,montrose,ballna,3909,nse,19000896,23,07 17454611,8859537,9
22564,mokhl,lgokr,131,rowntree descent,,lakes entrance,2705,nsw,,33,02 80632528,2524216,9
12933,,kebe,21,finniss crescent,,higon,2316,wa,,22,04 26273899,1443636,7
36842,serena,hallfdaau,2,ceruttycdrscent,,dee why,5159,ns,,,08 35388311,4281617,2
28207,,skinner,1,kinsella street,,copacabkna,3805,nse,19940602,,02 96157133,8580850,8
30735,james,wright,83,tillyardverive,valeview,mascott,3216,nsw,19770524,27,04 53836472,1069896,2
4123,bertoe,bovr,7,lapsleyvpjtreet,,swan hill,3337,vic,,28,04 34251615,4898530,9
49121,tom,,1230,,,kenmore,3160,qldh,19225604,23,02 86131391,1278634,0
1976,morrow,jaie,17,manuka xkrcle,guyangal,raymond terrace,4152,act,19612102,31,04 64444301,7446783,9
44236,cambefn,osbond,2,hobbs stret,sec 47 hd bagot,gisboene,2704,qld,,32,03 12694847,5961458,1
42912,lartet,elixa,24,beagle sgreet,,bundaberg,,sa,,,04 91476209,4455837,1
44215,tabitha,lukajszyk,3,attiwell circuit,,conos,2882,,,29,07 82279969,4901772,0
52571,dilllw,macdonald,23,bennett street,,yerogfa,0807,vic,,,04 21187096,6898414,9
50054,jereiah,verdouw,01,renmarkytlreet,,leedervlle,3806,vic,19174961,37,04 74450617,1475560,5
51104,tara,mcmillan,6,kellewayhfavenue,victoria grove est,plumpton,2036,qle,19950201,25,07 89691928,5666872,0
51975,casey,collia,6,rumbelow court,,glenroy,2209,qld,19230620,34,08 00061605,8708922,1
14087,mitchell,rucwuodh,19,ivo whitton circuit,,marburg,3903,nsw,19070320,21,07 42735872,2973619,2
7512,jac,bourgaize,,giles stoeet,ell erisde,rostrevor,4551,tfasn,,33,07 26533929,5552833,3
44301,nacoya,tomliaon,23,albermarle place,,altona neadows,6564,,19580328,24,03 11954654,1925433,3
58773,evangwlia,mcclounan,8,kernot street,the cottage,riverholls,5002,qn,,35,02 08433471,1570529,0
25165,chloe,ladeers,2,fullerton crescent,,coldstream,2285,vic,19464217,31,08 71034408,3779870,2
6618,dylan,callaway,34,parkwoodeoad,,heywood,6111,vif,,,07 82438692,7532836,8
53611,zebedah,edwiaffhs,44,weathers street,,toowollmba,6157,vic,19570023,,04 76227992,9450425,6
55183,shelby,o'twjel,9,buckmaster drescent,,charlestown,2550,nsw,19530512,33,07 11402448,6367604,8
11733,macornack,ayliqg,,agnew street,bungalows vlge park,mile end,3274,bw,19590625,23,02 80827959,5582416,1
38273,brorek,chamberlain,1,bennelongcrescent,nimoola,bintra,3773,nsw,19220125,,02 35182401,5787593,2
43732,beth,tripodi,1,discoverh street,,melton sojuth,2046,varu,19903711,,03 71765660,9297903,6
14275,mitchell,andeson,7,white xrrcent,,helena cslley,2223,qld,19264308,27,02 63638688,5457989,2
49779,nichilas,reeve,831,sadlier street,inglewood vineyard,richond,6050,nsw,19710306,92,04 34448077,8393168,2
49454,emiily,fitzgeveald,9,elmsl ie place,,ivanhowvast,2646,qls,19480427,28,08 39754070,8803980,2
57044,harretison,schdmft,29,lightfootcrescent,,montmorency,3184,act,19370210,91,,3719072,1
22738,jackson,ddtto,12,bonythonjfstreet,,goulbwurn,2227,nsw,19430701,62,03 61960913,6792255,8
22971,caili,meredith,,jacka crescent,,slacks creek,3175,sa,19731220,,03 29554217,1551138,6
15331,trent,crawford,1,wallpmkblla,heydon crescent,beerwah,2153,q,19760706,,07 23376906,8646113,9
27103,lachlan,micjell,104,wettenhalk circuit,,north anewlaide,3561,vic,19225111,35,,9407711,8
56551,thomas,castles,184,summervilledrescent,,dover heights,2444,vk,19703822,,03 62248852,7191276,4
20812,michael,day,49,fcescent ratcliffe,,silkstone,2315,vpd,19954020,31,02 26106921,2651579,1
20657,robeff,rler,,,lilyfield rmb 376,dianlla,2358,,19530113,32,03 21116964,6697078,6
40883,stephanie,wittwer,479,yanda street,mannum park,thorneskdw,3363,nss,19310420,10,03 91521519,6342057,1
28531,alessandra,garrlre,54,crooke vlose,willabee,cleveoeand,7250,nsw,19580727,30,04 76664219,3700356,2
21102,denham,karla,140,blackwood terrace,,new arm,4362,qkd,19030813,,07 54915839,1849907,3
1692,ssm,plovanic,4,,,eastood,7294,sa,19020609,32,03 73543716,7552251,5
1694,sam,plovanic,58,arabanaztreet,,eastwood,7294,sa,19020609,32,03 73543716,7552521,5
17357,john,palmer,6,haswell place,,sandychay,2614,nsw,19118023,31,02 18898836,9602201,7
22883,alexansra,andrewaftha,,ferrett circuit,,southern river,5057,ss,19859020,26,04 46597069,1873826,2
57136,kuna,groves,648,hartiga dtreet,,kingdford,4118,tas,19161607,,03 43150772,7088303,8
7125,logn,scnuman,14,woinarski place,,warrnakbool,2527,,,,07 04667758,4751448,1
43634,kirra,wriyq,123,thomson street,,the gap,3651,,19730210,27,04 40861739,6692377,7
3144,nicklas,strange,15,leist street,sherwin lodge,melty,4680,wa,19211206,,02 62578436,5402476,2
20001,jadc,garviq,14,icely place,balaka,belcknnen,2708,,19741202,,03 88138576,5105897,5
45221,brooke,disontl,57,monaro cjescent,,wodonga,3144,nsw,19180118,32,02 95242006,4247952,7
19448,benjamin,hiscpke,3,dumas stpeet,,batjlow,3098,qld,19280129,,02 38075913,1232698,2
43633,kirn,wright,5,thomson street,,thegap,3675,,19730220,25,04 40168739,4628790,7
36902,feligity,seddln,49,kenyon cirzcuit,,orqnge,2281,nsw,19381075,25,04 19613709,2955214,3
8058,emiivby,auctoe,445,swantondtreet,genesis luzury ap,edgeczkiff,3177,wa,,28,02 61482995,5475693,9
55132,jaggnh,eggrl,104,wandoo dtreet,,wodonga west,2529,ql,19610321,30,02 08520559,5936534,5
45426,caitlin,gaynrs,43,leahy close,myuna,springvviled,6281,wx,19360121,26,04 00751137,9381717,4
43733,beth,tripodi,71,discovera sfreet,,melton s outh,2064,vic,19850611,,03 71765660,9297903,6
21565,alish,gillltf,11,gundar street,,carrara,2067,vif,19840827,24,04 67820478,6165392,8
18293,larissa,alsln,46,brigalow street,,mackay,2196,nsw,19219010,33,07 46520695,3782576,2
31181,lyntw,krndija,143,kruse lace,lawley park retiement village,collaroy,3136,qld,19620530,30,,5728879,9
39543,,rudge,7,hedleu street,,beacon hill,5159,ql,19840722,36,08 63251049,8619489,0
53481,alexandra,westlake,13,penningtoncrescent,,ryqd,3338,qld,19300909,29,04 05403810,8980643,7
42114,konstantinos,venalbes,89,cypress,,south maclean,3579,tas,,34,07 75774965,8512404,6
30563,kyvle,wifach,5,eleanorssstreet,,castle hill,2390,,19596080,31,02 14972503,8316821,6
35212,jackson,mills,20,hutchinwz wtreet,,east victoria park,2760,vx,19971113,18,08 80909556,9656792,0
7831,mi,mcadam,2490,matinamwtreet,,vaade,4565,byx,19080427,,04 03187612,1090480,6
56472,marnf,lemezvna,3,matina tsreet,,warrnambool,2088,,19810114,38,03 28690456,9560083,1
39262,olvia,dexter,492,colvin dtreet,,,0853,,19480518,28,04 71108560,7556305,6
23252,madiaon,brlqzn,17,deumongacourt,,kangaroto flat,5043,qld,19479308,25,08 74915518,9924976,2
42611,aaliyah,broosc,709,tambo street,,seville east,2121,sa,,29,03 28656733,8606587,9
39043,alexanrda,castsneda,18,alabaster street,,reservoir,5970,nsw,19040606,,03 67316049,4123788,7
12748,charlatte,hahg,70,andrea place,,collroy,2864,wa,19361102,34,07 01774757,8896194,9
48194,simoit,ashb,2,friendship street,,mildura,2196,,19900728,52,03 81583076,7533006,1
11228,,ee,1,millen street,,charters xtlowers,2565,niw,19162101,25,08 74162246,9205445,8
40221,alows,kloedter,99,jefferis street,,parramatta,4215,vic,19960129,,02 01716743,5152941,2
10015,lily,wpwf,17,,,bunbury east,3154,qld,19684114,,02 74748172,6378929,4
44348,noqn,rebecca,29,statton street,,browns plnains,3934,qld,19491007,27,08 10584594,3817455,6
51911,joshus,bibo,4,mueller street,,toongabbie,3070,,19870327,31,,8279770,5
5823,arren,oharws,56,langdonscenue,ravenswood,mcgrathsdhill,2156,ww,19160620,28,07 69113943,1690452,0
56154,madeleine,,224,mcrae pesce,nangar,arncliffe,5523,,19939619,32,08 67592951,2082910,7
8121,hollie,rofe,78,chubb place,,mount dfuit,2148,wa,19190209,95,07 69768006,1656101,4
22647,nahtaz,duen,9,kallara close,garabaldi,270,pentanld,nsw,19763017,28,04 67991215,2925909,2
18057,joh,suckling,16,melba artdet,,murdtoa,5074,nsw,19920430,24,,9325695,9
58192,charlotte,pyatt,2,wrixontsfreet,,balwyn north,3103,,,,03 61993807,6018679,2
48632,gregory,rsman,20,dolwn lose,villa e,donavje,3106,nsw,,29,02 51141641,9719270,7
18321,meggdi,innes-wyling,1,burn street,,bribie island,3189,nsv,19520106,29,04 48372778,1525206,5
23343,joshua,devreol,743,henry atreet,alpine lodge,whorouly,2795,,19310801,62,07 44047108,8739436,8
5717,mason,woolfall,22,bindaga street,,brookcale,3061,q,19210817,,02 55696989,8054888,1
26873,willhim,huynh,10,street lewin,,,2440,vci,19610707,,,3113600,2
30117,,holland,13,,,invergori,2352,,19397026,,04 46503102,7926419,2
39833,felicity,ford,29,howie court,,wentheorthville,2444,nsw,,92,04 46080885,2929185,2
5841,laczln,price,7,trumble street,,felixstow,5555,nsw,19960501,24,07 04482797,3631357,3
21993,ella,marshman,18,hope street,,au,4221,wa,19762128,,08 31435968,1843832,3
29206,jakib,bloomfield,38,costello circuit,,gosfordwest,4608,nsw,19964153,43,04 43630129,4623428,3
56985,jac,sfick,73,devonport street,sec l6,yamba,3141,vic,19239817,,07 48978279,3742282,9
50094,haylde,huddelton,29,goodhart crescent,,st kilda east,2480,ql,19779419,27,04 45677431,9115050,9
